Date,Open,High,Low,Close,Volume
2020/10/26,   102.0000,102.0,102.0,102.0,0
2020/10/27,   123.4000,123.4,123.4,123.4,1095
2020/10/28,   121.0500,124.0,121.0,122.0,59
2020/10/29,   118.0000,122.0,118.0,122.0,131
2020/10/30,   121.1000,121.5,120.0,120.0,119
2020/11/02,   125.0000,125.0,118.35,120.5,433
2020/11/03,   122.9000,124.0,122.9,124.0,143
2020/11/04,   124.0000,128.0,124.0,128.0,16
2020/11/05,   129.0000,129.0,128.0,128.0,39
2020/11/06,   128.0000,128.0,128.0,128.0,0
2020/11/09,   128.0000,128.0,128.0,128.0,0
2020/11/10,   128.0000,128.0,128.0,128.0,0
2020/11/11,   128.0000,128.0,128.0,128.0,0
2020/11/12,   120.0000,120.0,120.0,120.0,2
2020/11/13,   120.0000,120.0,119.5,119.5,25
2020/11/16,   119.5000,119.5,119.5,119.5,0
2020/11/17,   119.5000,119.5,119.5,119.5,0
2020/11/18,   119.5000,119.5,119.5,119.5,15
2020/11/19,   119.5000,119.5,119.5,119.5,0
2020/11/20,   119.5000,119.5,119.5,119.5,0
2020/11/23,   118.0000,118.0,118.0,118.0,1
2020/11/24,   118.0000,118.0,118.0,118.0,1
2020/11/25,   118.5000,118.5,118.5,118.5,1
2020/11/26,   118.0000,119.0,118.0,119.0,36
2020/11/27,   121.8500,122.8,121.85,122.8,16
2020/11/30,   122.0000,122.0,122.0,122.0,10
2020/12/01,   122.0000,122.0,122.0,122.0,0
2020/12/02,   117.9500,117.95,117.95,117.95,0
2020/12/03,   119.4500,119.5,119.45,119.5,15
2020/12/04,   120.0000,120.5,120.0,120.5,5
2020/12/07,   120.5000,120.5,120.5,120.5,0
2020/12/08,   120.0000,120.0,120.0,120.0,0
2020/12/09,   119.0000,119.0,119.0,119.0,1
2020/12/10,   119.0000,119.0,119.0,119.0,0
2020/12/11,   119.0000,119.0,119.0,119.0,0
2020/12/14,   119.0000,119.0,119.0,119.0,0
2020/12/15,   119.0000,119.0,119.0,119.0,0
2020/12/16,   119.0000,119.0,119.0,119.0,6
2020/12/17,   119.0000,119.0,119.0,119.0,0
2020/12/18,   119.0000,119.0,119.0,119.0,0
2020/12/21,   119.0000,119.0,119.0,119.0,0
2020/12/22,   119.0000,119.0,119.0,119.0,0
2020/12/23,   119.0000,119.0,119.0,119.0,0
2020/12/24,   119.0000,119.0,119.0,119.0,0
2020/12/25,   119.0000,119.0,119.0,119.0,0
2020/12/28,   119.0000,119.0,119.0,119.0,0
2020/12/29,   119.0000,119.0,119.0,119.0,0
2020/12/30,   119.0000,119.0,119.0,119.0,0
2020/12/31,   114.5000,114.5,110.0,110.0,16
2021/01/04,   109.1000,110.0,108.6,110.0,39
2021/01/05,   110.0000,111.0,110.0,111.0,34
2021/01/06,   112.0000,116.0,112.0,116.0,43
2021/01/07,   116.0000,116.0,116.0,116.0,0
2021/01/08,   116.0000,116.0,116.0,116.0,0
2021/01/11,   117.0000,117.0,116.0,117.0,20
2021/01/12,   117.0000,117.0,117.0,117.0,0
2021/01/13,   117.0000,117.0,117.0,117.0,0
2021/01/14,   117.0000,117.0,117.0,117.0,0
2021/01/15,   117.0000,118.0,117.0,118.0,2
2021/01/18,   118.0000,118.0,118.0,118.0,0
2021/01/19,   118.0000,118.0,118.0,118.0,0
2021/01/20,   117.0000,117.0,117.0,117.0,0
2021/01/21,   116.0000,116.0,116.0,116.0,0
2021/01/22,   115.5000,115.5,115.5,115.5,1
2021/01/25,   115.5000,115.5,115.5,115.5,0
2021/01/26,   115.5000,115.5,115.5,115.5,0
2021/01/27,   115.5000,115.5,115.5,115.5,0
2021/01/28,   113.0000,113.0,113.0,113.0,20
2021/01/29,   113.0000,113.0,113.0,113.0,4
2021/02/01,   114.0000,114.0,114.0,114.0,5
2021/02/02,   114.0000,114.0,114.0,114.0,0
2021/02/03,   114.0000,114.0,114.0,114.0,0
2021/02/04,   114.0000,114.0,114.0,114.0,0
2021/02/05,   114.0000,114.0,114.0,114.0,5
2021/02/17,   114.0000,114.0,114.0,114.0,0
2021/02/18,   114.0000,114.0,114.0,114.0,0
2021/02/19,   114.1000,114.5,114.1,114.5,6
2021/02/22,   116.0000,117.0,116.0,117.0,15
2021/02/23,   120.0000,120.0,118.5,118.5,2
2021/02/24,   118.4500,118.45,118.45,118.45,5
2021/02/25,   118.4000,118.4,118.4,118.4,5
2021/02/26,   118.4000,118.4,118.4,118.4,1
2021/03/02,   118.4000,118.4,118.4,118.4,0
2021/03/03,   117.7000,117.7,117.7,117.7,0
2021/03/04,   117.5000,117.5,117.5,117.5,0
2021/03/05,   116.7500,116.75,116.75,116.75,0
2021/03/08,   116.7500,116.75,116.75,116.75,0
2021/03/09,   114.2000,116.5,114.2,116.5,15
2021/03/10,   116.5000,116.5,116.5,116.5,0
2021/03/11,   115.0000,117.0,115.0,117.0,9
2021/03/12,   117.0000,117.0,117.0,117.0,0
2021/03/15,   117.0000,117.0,117.0,117.0,1
2021/03/16,   117.0000,117.0,117.0,117.0,10
2021/03/17,   117.0000,117.0,117.0,117.0,10
2021/03/18,   117.0000,117.0,117.0,117.0,0
2021/03/19,   117.0000,117.0,117.0,117.0,0
2021/03/22,   117.0000,117.0,117.0,117.0,0
2021/03/23,   117.0000,117.0,117.0,117.0,0
2021/03/24,   116.5000,116.5,116.5,116.5,10
2021/03/25,   116.5000,116.5,116.0,116.0,17
2021/03/26,   116.0000,116.0,116.0,116.0,0
