Date,Open,High,Low,Close,Volume
43467.00 ,47.10 ,47.35 ,46.10 ,46.10 ,10288.00 
43468.00 ,46.10 ,46.25 ,45.70 ,45.80 ,7585.00 
43469.00 ,45.15 ,45.80 ,45.00 ,45.30 ,9440.00 
43472.00 ,46.00 ,46.10 ,45.60 ,45.95 ,8418.00 
43473.00 ,46.30 ,46.30 ,45.70 ,45.70 ,5656.00 
43474.00 ,46.40 ,47.25 ,46.25 ,47.05 ,15095.00 
43475.00 ,46.80 ,46.90 ,46.50 ,46.90 ,7525.00 
43476.00 ,46.60 ,46.65 ,45.70 ,45.95 ,19802.00 
43479.00 ,45.60 ,45.75 ,44.85 ,45.00 ,25130.00 
43480.00 ,44.90 ,44.90 ,44.45 ,44.60 ,22352.00 
43481.00 ,44.50 ,44.50 ,43.90 ,44.00 ,28370.00 
43482.00 ,43.75 ,44.25 ,43.75 ,44.05 ,19498.00 
43483.00 ,44.15 ,44.20 ,43.80 ,44.15 ,12024.00 
43486.00 ,44.20 ,44.50 ,44.15 ,44.30 ,14109.00 
43487.00 ,44.20 ,44.50 ,44.10 ,44.25 ,11741.00 
43488.00 ,44.10 ,44.35 ,44.05 ,44.30 ,4626.00 
43489.00 ,44.15 ,44.30 ,44.05 ,44.05 ,12450.00 
43490.00 ,44.10 ,44.25 ,43.80 ,44.00 ,24142.00 
43493.00 ,44.40 ,44.60 ,44.25 ,44.60 ,24768.00 
43494.00 ,44.60 ,44.85 ,44.50 ,44.75 ,18505.00 
43495.00 ,44.80 ,44.80 ,44.40 ,44.55 ,16925.00 
43507.00 ,44.90 ,44.95 ,44.15 ,44.15 ,21390.00 
43508.00 ,44.45 ,44.45 ,44.05 ,44.30 ,25126.00 
43509.00 ,44.50 ,44.65 ,44.30 ,44.60 ,15704.00 
43510.00 ,44.60 ,44.95 ,44.50 ,44.50 ,16986.00 
43511.00 ,44.60 ,44.65 ,44.40 ,44.40 ,13225.00 
43514.00 ,44.65 ,44.80 ,44.55 ,44.75 ,7731.00 
43515.00 ,44.90 ,44.90 ,44.80 ,44.85 ,9207.00 
43516.00 ,44.95 ,45.10 ,44.85 ,45.05 ,15421.00 
43517.00 ,45.10 ,45.15 ,44.90 ,45.10 ,13360.00 
43518.00 ,45.05 ,45.10 ,44.90 ,45.00 ,10806.00 
43521.00 ,45.05 ,45.30 ,45.05 ,45.30 ,14894.00 
43522.00 ,45.35 ,45.65 ,45.30 ,45.45 ,24213.00 
43523.00 ,45.45 ,45.60 ,45.20 ,45.50 ,19417.00 
43528.00 ,45.05 ,45.30 ,44.50 ,45.15 ,20563.00 
43529.00 ,45.00 ,45.25 ,45.00 ,45.10 ,9538.00 
43530.00 ,45.10 ,45.25 ,45.10 ,45.15 ,7938.00 
43531.00 ,45.10 ,45.15 ,45.00 ,45.10 ,9525.00 
43532.00 ,45.00 ,45.00 ,44.60 ,44.70 ,12276.00 
43535.00 ,44.60 ,44.70 ,44.45 ,44.50 ,10222.00 
43536.00 ,45.00 ,45.30 ,44.95 ,45.00 ,20445.00 
43537.00 ,45.05 ,45.40 ,45.00 ,45.25 ,11344.00 
43538.00 ,45.25 ,45.55 ,45.05 ,45.25 ,14324.00 
43539.00 ,45.20 ,45.35 ,45.15 ,45.25 ,17464.00 
43542.00 ,45.50 ,46.00 ,45.40 ,46.00 ,12578.00 
43543.00 ,46.15 ,47.00 ,46.10 ,46.95 ,22820.00 
43544.00 ,46.90 ,47.35 ,46.75 ,47.15 ,20424.00 
43545.00 ,47.15 ,47.15 ,46.60 ,46.90 ,10152.00 
43546.00 ,47.00 ,47.10 ,46.30 ,46.40 ,19964.00 
43549.00 ,45.85 ,45.85 ,45.50 ,45.55 ,16969.00 
43550.00 ,45.55 ,45.70 ,45.40 ,45.50 ,10342.00 
43551.00 ,45.35 ,45.35 ,44.90 ,44.95 ,14862.00 
43552.00 ,44.80 ,45.25 ,44.65 ,45.10 ,12654.00 
43553.00 ,45.10 ,46.00 ,45.00 ,46.00 ,20472.00 
43556.00 ,46.20 ,46.30 ,45.60 ,45.60 ,11122.00 
