Date,Open,High,Low,Close,Volume
43467.00 ,23.10 ,23.20 ,22.70 ,22.70 ,1138.00 
43468.00 ,22.75 ,23.00 ,22.40 ,22.70 ,1557.00 
43469.00 ,22.50 ,22.55 ,21.85 ,22.40 ,1459.00 
43472.00 ,23.00 ,23.05 ,22.80 ,22.95 ,1327.00 
43473.00 ,23.00 ,23.00 ,22.70 ,22.70 ,1093.00 
43474.00 ,22.90 ,23.75 ,22.90 ,23.70 ,6646.00 
43475.00 ,24.40 ,24.75 ,24.15 ,24.30 ,11585.00 
43476.00 ,24.15 ,24.30 ,23.75 ,23.85 ,4355.00 
43479.00 ,23.75 ,23.95 ,23.65 ,23.90 ,1386.00 
43480.00 ,24.10 ,24.20 ,23.85 ,23.90 ,1605.00 
43481.00 ,24.15 ,24.25 ,23.90 ,24.00 ,2028.00 
43482.00 ,24.25 ,24.40 ,23.75 ,23.80 ,1931.00 
43483.00 ,23.95 ,24.15 ,23.80 ,23.90 ,1431.00 
43486.00 ,24.20 ,24.20 ,23.85 ,23.90 ,2137.00 
43487.00 ,23.90 ,24.00 ,23.70 ,23.70 ,1643.00 
43488.00 ,23.70 ,23.80 ,23.60 ,23.65 ,796.00 
43489.00 ,23.80 ,24.10 ,23.70 ,23.70 ,1316.00 
43490.00 ,23.85 ,24.30 ,23.80 ,24.15 ,3217.00 
43493.00 ,24.15 ,24.35 ,23.90 ,24.10 ,2295.00 
43494.00 ,23.95 ,24.00 ,23.85 ,23.90 ,761.00 
43495.00 ,23.95 ,24.00 ,23.90 ,23.90 ,689.00 
43507.00 ,24.10 ,24.15 ,23.80 ,23.80 ,1713.00 
43508.00 ,23.90 ,25.20 ,23.90 ,25.20 ,10181.00 
43509.00 ,25.30 ,26.35 ,25.20 ,26.15 ,15912.00 
43510.00 ,26.30 ,26.65 ,26.00 ,26.10 ,8852.00 
43511.00 ,26.10 ,26.15 ,25.25 ,25.70 ,5131.00 
43514.00 ,26.05 ,26.55 ,26.00 ,26.20 ,6719.00 
43515.00 ,26.10 ,26.30 ,25.95 ,26.10 ,3106.00 
43516.00 ,26.15 ,26.65 ,26.05 ,26.10 ,5524.00 
43517.00 ,26.15 ,28.40 ,25.90 ,28.10 ,19191.00 
43518.00 ,28.30 ,29.05 ,27.80 ,27.90 ,22886.00 
43521.00 ,28.00 ,28.45 ,27.70 ,28.00 ,9652.00 
43522.00 ,28.30 ,28.30 ,27.50 ,27.55 ,5315.00 
43523.00 ,27.55 ,27.55 ,26.70 ,26.95 ,4130.00 
43528.00 ,27.20 ,27.25 ,26.85 ,27.20 ,2551.00 
43529.00 ,27.35 ,27.35 ,26.80 ,26.80 ,3032.00 
43530.00 ,26.95 ,27.10 ,26.80 ,26.85 ,1533.00 
43531.00 ,27.00 ,27.00 ,26.25 ,26.25 ,4330.00 
43532.00 ,26.25 ,26.25 ,25.55 ,25.90 ,5792.00 
43535.00 ,26.20 ,26.30 ,25.65 ,26.05 ,6579.00 
43536.00 ,26.25 ,26.35 ,26.05 ,26.15 ,2163.00 
43537.00 ,26.10 ,26.40 ,26.05 ,26.35 ,2506.00 
43538.00 ,26.40 ,26.50 ,26.10 ,26.10 ,1900.00 
43539.00 ,26.30 ,26.65 ,26.25 ,26.35 ,3277.00 
43542.00 ,26.55 ,27.45 ,26.50 ,27.15 ,7427.00 
43543.00 ,27.15 ,27.15 ,26.65 ,26.70 ,3895.00 
43544.00 ,26.75 ,27.15 ,26.55 ,26.80 ,3881.00 
43545.00 ,27.05 ,27.85 ,27.00 ,27.60 ,6565.00 
43546.00 ,27.80 ,27.95 ,27.40 ,27.85 ,6455.00 
43549.00 ,27.50 ,27.55 ,27.20 ,27.30 ,3267.00 
43550.00 ,27.15 ,27.30 ,26.65 ,26.70 ,5910.00 
43551.00 ,26.60 ,26.80 ,26.35 ,26.40 ,3451.00 
43552.00 ,26.55 ,26.60 ,26.00 ,26.00 ,2523.00 
43553.00 ,26.20 ,26.35 ,26.10 ,26.20 ,2495.00 
43556.00 ,26.50 ,27.00 ,26.30 ,26.85 ,4993.00 
43557.00 ,27.20 ,27.60 ,27.05 ,27.30 ,7868.00 
43558.00 ,27.40 ,27.70 ,27.10 ,27.55 ,5948.00 
43563.00 ,27.90 ,28.45 ,27.60 ,27.60 ,6013.00 
43564.00 ,27.80 ,28.50 ,27.65 ,28.15 ,7455.00 
43565.00 ,28.10 ,28.10 ,27.65 ,27.75 ,3226.00 
43566.00 ,27.75 ,28.40 ,27.25 ,27.40 ,4823.00 
43567.00 ,27.60 ,28.55 ,27.40 ,28.55 ,10707.00 
43570.00 ,29.20 ,29.55 ,28.50 ,29.05 ,18651.00 
43571.00 ,28.90 ,29.20 ,28.65 ,29.10 ,7189.00 
43572.00 ,29.70 ,32.00 ,29.40 ,30.90 ,40234.00 
43573.00 ,30.90 ,32.15 ,30.50 ,31.05 ,28056.00 
43574.00 ,32.10 ,33.95 ,31.80 ,33.90 ,33472.00 
43577.00 ,34.05 ,35.10 ,33.90 ,34.90 ,25525.00 
43578.00 ,34.05 ,34.70 ,33.45 ,34.05 ,11325.00 
43579.00 ,34.70 ,35.20 ,32.90 ,33.40 ,14012.00 
43580.00 ,33.20 ,33.40 ,32.40 ,33.00 ,10732.00 
43581.00 ,32.85 ,32.90 ,31.70 ,31.95 ,10944.00 
43584.00 ,33.00 ,33.25 ,31.65 ,32.50 ,10127.00 
43585.00 ,32.25 ,32.70 ,31.95 ,32.70 ,3479.00 
43587.00 ,33.05 ,33.05 ,31.65 ,31.65 ,9730.00 
43588.00 ,31.90 ,32.45 ,31.80 ,32.20 ,5575.00 
43591.00 ,31.60 ,32.10 ,31.05 ,31.20 ,5847.00 
43592.00 ,31.70 ,32.30 ,31.50 ,31.90 ,4126.00 
43593.00 ,31.30 ,32.60 ,30.70 ,32.60 ,6123.00 
43594.00 ,32.15 ,32.40 ,29.40 ,29.85 ,15216.00 
43595.00 ,30.00 ,30.60 ,28.90 ,29.30 ,12914.00 
43598.00 ,28.95 ,29.45 ,28.40 ,28.80 ,6616.00 
43599.00 ,28.50 ,29.60 ,28.10 ,29.40 ,10055.00 
43600.00 ,29.30 ,30.50 ,29.05 ,30.40 ,8994.00 
43601.00 ,30.40 ,30.50 ,29.60 ,29.65 ,7534.00 
43602.00 ,30.05 ,30.25 ,29.00 ,29.30 ,5615.00 
43605.00 ,29.45 ,29.95 ,28.80 ,28.80 ,6063.00 
43606.00 ,28.55 ,28.55 ,27.20 ,28.35 ,9400.00 
43607.00 ,28.50 ,29.70 ,28.45 ,29.30 ,6967.00 
43608.00 ,28.90 ,28.90 ,28.20 ,28.30 ,4617.00 
43609.00 ,28.55 ,29.20 ,28.50 ,28.80 ,5107.00 
43612.00 ,28.95 ,29.05 ,28.20 ,28.40 ,3085.00 
43613.00 ,28.45 ,28.70 ,27.95 ,28.20 ,3317.00 
43614.00 ,27.90 ,28.50 ,27.60 ,28.50 ,2883.00 
43615.00 ,28.75 ,29.25 ,28.55 ,29.10 ,9277.00 
43616.00 ,29.15 ,29.85 ,29.10 ,29.50 ,9426.00 
43619.00 ,29.20 ,29.50 ,28.85 ,29.30 ,3524.00 
43620.00 ,29.30 ,29.90 ,29.20 ,29.45 ,5247.00 
43621.00 ,30.00 ,30.20 ,29.45 ,29.45 ,6575.00 
43622.00 ,29.50 ,29.65 ,28.90 ,29.00 ,3755.00 
43626.00 ,29.40 ,29.75 ,29.40 ,29.70 ,3835.00 
43627.00 ,30.25 ,31.50 ,30.00 ,30.90 ,17020.00 
43628.00 ,30.90 ,31.30 ,30.65 ,30.95 ,5900.00 
43629.00 ,31.10 ,31.60 ,30.30 ,30.30 ,12186.00 
43630.00 ,30.75 ,31.70 ,30.55 ,31.70 ,12556.00 
43633.00 ,31.40 ,31.90 ,31.20 ,31.65 ,9330.00 
43634.00 ,31.65 ,31.80 ,30.90 ,30.90 ,7054.00 
43635.00 ,31.40 ,31.70 ,31.35 ,31.35 ,6966.00 
43636.00 ,31.75 ,32.25 ,31.55 ,31.55 ,7806.00 
43637.00 ,31.70 ,31.80 ,30.85 ,30.90 ,5780.00 
43640.00 ,31.15 ,31.35 ,30.60 ,31.35 ,2735.00 
43641.00 ,31.30 ,31.50 ,30.75 ,30.75 ,2610.00 
43642.00 ,30.75 ,31.15 ,30.60 ,30.95 ,2579.00 
43643.00 ,31.05 ,31.55 ,31.05 ,31.40 ,3993.00 
43644.00 ,31.65 ,31.65 ,31.05 ,31.05 ,2113.00 
43647.00 ,31.75 ,32.15 ,31.60 ,31.80 ,6824.00 
43648.00 ,31.95 ,32.70 ,31.60 ,31.90 ,6541.00 
43649.00 ,31.90 ,32.10 ,31.45 ,31.70 ,3575.00 
43650.00 ,32.00 ,32.50 ,31.90 ,32.10 ,5397.00 
43651.00 ,32.50 ,32.55 ,32.10 ,32.15 ,3514.00 
43654.00 ,32.10 ,32.40 ,31.90 ,31.90 ,2593.00 
43655.00 ,32.00 ,32.20 ,31.70 ,31.70 ,2570.00 
43656.00 ,31.95 ,32.10 ,31.75 ,31.95 ,1962.00 
43657.00 ,32.05 ,32.25 ,31.80 ,31.80 ,3437.00 
43658.00 ,31.90 ,32.75 ,31.80 ,32.75 ,8265.00 
43661.00 ,33.00 ,33.00 ,32.20 ,32.65 ,8182.00 
43662.00 ,31.45 ,32.10 ,31.25 ,31.60 ,7668.00 
43663.00 ,31.70 ,32.15 ,31.45 ,31.90 ,4300.00 
43664.00 ,31.90 ,32.20 ,31.75 ,31.75 ,4549.00 
43665.00 ,32.15 ,32.65 ,32.00 ,32.65 ,6051.00 
43668.00 ,32.50 ,32.65 ,32.35 ,32.60 ,3223.00 
43669.00 ,32.80 ,34.90 ,32.80 ,33.95 ,12250.00 
43670.00 ,34.70 ,34.70 ,33.95 ,34.70 ,8508.00 
43671.00 ,35.00 ,35.50 ,34.50 ,35.20 ,7568.00 
43672.00 ,35.45 ,38.55 ,35.15 ,38.00 ,33869.00 
43675.00 ,38.75 ,40.70 ,38.40 ,40.10 ,33867.00 
43676.00 ,40.10 ,40.10 ,40.10 ,40.10 ,0.00 
