Date, Open, High, Low, Close, Volume
43467.00 ,18.50 ,18.60 ,18.50 ,18.60 ,2.00 
43468.00 ,18.40 ,18.75 ,18.30 ,18.75 ,8.00 
43469.00 ,18.50 ,18.60 ,18.00 ,18.40 ,13.00 
43472.00 ,18.55 ,18.70 ,18.30 ,18.70 ,15.00 
43473.00 ,18.70 ,18.90 ,18.50 ,18.90 ,7.00 
43474.00 ,19.30 ,19.80 ,19.00 ,19.30 ,50.00 
43475.00 ,19.60 ,19.60 ,18.70 ,18.95 ,14.00 
43476.00 ,19.30 ,19.30 ,18.70 ,19.05 ,12.00 
43479.00 ,19.40 ,19.40 ,19.30 ,19.30 ,2.00 
43480.00 ,19.20 ,19.20 ,18.90 ,19.00 ,12.00 
43481.00 ,19.45 ,19.45 ,18.80 ,19.00 ,14.00 
43482.00 ,19.00 ,19.00 ,18.60 ,18.65 ,20.00 
43483.00 ,19.20 ,19.20 ,18.95 ,19.00 ,14.00 
43486.00 ,19.15 ,19.25 ,18.80 ,18.80 ,9.00 
43487.00 ,19.15 ,19.15 ,19.15 ,19.15 ,3.00 
43488.00 ,19.15 ,19.15 ,19.00 ,19.10 ,5.00 
43489.00 ,19.05 ,19.30 ,19.05 ,19.30 ,4.00 
43490.00 ,19.30 ,19.35 ,18.50 ,19.20 ,39.00 
43493.00 ,19.10 ,19.10 ,18.60 ,18.60 ,17.00 
43494.00 ,18.90 ,18.90 ,18.35 ,18.90 ,18.00 
43495.00 ,19.20 ,19.20 ,18.45 ,18.85 ,50.00 
43507.00 ,18.55 ,19.15 ,18.55 ,19.10 ,11.00 
43508.00 ,19.20 ,19.20 ,18.90 ,19.15 ,18.00 
43509.00 ,19.10 ,19.45 ,19.00 ,19.05 ,56.00 
43510.00 ,19.20 ,19.75 ,19.10 ,19.10 ,28.00 
43511.00 ,19.50 ,19.60 ,19.15 ,19.40 ,44.00 
43514.00 ,19.40 ,20.10 ,19.40 ,19.90 ,71.00 
43515.00 ,20.00 ,20.00 ,19.90 ,19.90 ,24.00 
43516.00 ,19.75 ,20.15 ,19.75 ,20.15 ,44.00 
43517.00 ,20.15 ,20.25 ,20.10 ,20.10 ,51.00 
43518.00 ,20.05 ,20.10 ,20.00 ,20.00 ,36.00 
43521.00 ,20.05 ,20.05 ,19.95 ,20.00 ,21.00 
43522.00 ,20.00 ,20.05 ,19.55 ,20.00 ,21.00 
43523.00 ,19.80 ,20.00 ,19.80 ,20.00 ,6.00 
43528.00 ,19.80 ,19.80 ,19.80 ,19.80 ,11.00 
43529.00 ,19.50 ,19.75 ,19.50 ,19.55 ,11.00 
43530.00 ,20.00 ,21.50 ,20.00 ,21.50 ,230.00 
43531.00 ,22.00 ,23.65 ,21.85 ,23.65 ,638.00 
43532.00 ,23.15 ,25.70 ,23.15 ,23.20 ,588.00 
43535.00 ,23.20 ,23.20 ,21.45 ,22.75 ,218.00 
43536.00 ,22.20 ,24.00 ,22.20 ,23.20 ,213.00 
43537.00 ,23.75 ,24.75 ,23.40 ,23.70 ,263.00 
43538.00 ,24.20 ,24.20 ,22.85 ,23.10 ,122.00 
43539.00 ,23.00 ,23.50 ,23.00 ,23.40 ,73.00 
43542.00 ,23.10 ,23.15 ,22.65 ,22.70 ,70.00 
43543.00 ,22.70 ,22.80 ,22.20 ,22.30 ,83.00 
43544.00 ,22.40 ,23.00 ,22.40 ,23.00 ,73.00 
43545.00 ,23.00 ,23.00 ,22.55 ,22.60 ,41.00 
43546.00 ,22.60 ,23.30 ,21.85 ,22.20 ,68.00 
43549.00 ,22.20 ,22.50 ,21.40 ,21.85 ,32.00 
43550.00 ,21.85 ,23.00 ,21.50 ,22.00 ,76.00 
43551.00 ,21.80 ,21.80 ,21.70 ,21.70 ,25.00 
43552.00 ,21.70 ,22.00 ,21.70 ,21.80 ,79.00 
43553.00 ,21.80 ,22.10 ,21.70 ,21.70 ,73.00 
43556.00 ,21.70 ,22.60 ,21.70 ,22.05 ,68.00 
43557.00 ,22.30 ,22.80 ,22.25 ,22.40 ,41.00 
43558.00 ,22.80 ,24.60 ,22.80 ,24.60 ,1002.00 
43563.00 ,27.00 ,27.05 ,25.85 ,27.05 ,502.00 
43564.00 ,27.40 ,28.75 ,26.30 ,27.05 ,661.00 
43565.00 ,27.20 ,29.45 ,26.30 ,28.35 ,605.00 
43566.00 ,30.10 ,30.10 ,27.50 ,27.65 ,314.00 
43567.00 ,28.95 ,30.40 ,28.55 ,30.40 ,1117.00 
43570.00 ,28.30 ,28.80 ,27.40 ,27.40 ,1531.00 
43571.00 ,27.10 ,27.65 ,26.50 ,26.80 ,426.00 
43572.00 ,26.50 ,26.50 ,24.85 ,25.30 ,379.00 
43573.00 ,25.40 ,26.30 ,25.40 ,25.50 ,122.00 
43574.00 ,25.45 ,26.20 ,25.00 ,26.15 ,122.00 
43577.00 ,26.15 ,28.00 ,25.70 ,27.80 ,302.00 
43578.00 ,28.60 ,29.95 ,27.75 ,28.70 ,934.00 
43579.00 ,28.70 ,30.35 ,28.60 ,29.10 ,746.00 
43580.00 ,29.10 ,29.90 ,27.85 ,27.90 ,248.00 
43581.00 ,27.70 ,27.70 ,26.30 ,26.75 ,228.00 
43584.00 ,26.75 ,26.75 ,26.05 ,26.10 ,123.00 
43585.00 ,26.00 ,26.20 ,26.00 ,26.10 ,99.00 
43587.00 ,26.15 ,26.50 ,26.10 ,26.15 ,41.00 
43588.00 ,26.15 ,26.45 ,26.10 ,26.25 ,39.00 
43591.00 ,26.00 ,26.00 ,25.00 ,25.15 ,54.00 
43592.00 ,25.00 ,25.25 ,25.00 ,25.15 ,108.00 
43593.00 ,25.15 ,25.15 ,24.50 ,24.50 ,65.00 
43594.00 ,24.70 ,24.75 ,24.25 ,24.30 ,71.00 
43595.00 ,24.50 ,24.50 ,23.50 ,23.80 ,82.00 
43598.00 ,24.00 ,24.95 ,24.00 ,24.70 ,70.00 
43599.00 ,24.70 ,24.90 ,24.10 ,24.80 ,13.00 
43600.00 ,25.00 ,25.95 ,24.80 ,24.80 ,59.00 
43601.00 ,24.50 ,24.95 ,24.20 ,24.35 ,15.00 
