Date,Open,High,Low,Close,Volume
2020/01/02,9.06,9.12,9.05,9.12,4341
2020/01/03,9.12,9.13,9.06,9.06,4891
2020/01/06,9.07,9.07,9.01,9.01,7313
2020/01/07,9.02,9.04,9.01,9.02,5552
2020/01/08,9.02,9.02,8.98,9.00,10230
2020/01/09,9.01,9.05,8.99,9.00,8213
2020/01/10,9.00,9.05,9.00,9.05,7776
2020/01/13,9.01,9.04,9.00,9.03,6684
2020/01/14,9.05,9.05,9.00,9.05,6097
2020/01/15,9.05,9.05,9.00,9.01,5195
2020/01/16,9.01,9.02,8.99,9.00,6108
2020/01/17,9.03,9.03,8.98,8.99,6889
2020/01/20,9.00,9.02,8.98,8.98,6381
2020/01/30,8.10,8.20,8.09,8.09,44054
2020/01/31,8.00,8.09,8.00,8.02,20089
2020/02/03,7.91,7.93,7.50,7.93,29818
2020/02/04,7.89,8.10,7.76,8.05,17944
2020/02/05,8.10,8.20,7.97,8.07,16254
2020/02/06,8.16,8.42,8.16,8.34,23949
2020/02/07,8.33,8.35,8.17,8.32,13341
2020/02/10,8.25,8.30,8.15,8.30,9913
2020/02/11,8.31,8.35,8.28,8.29,7138
2020/02/12,8.28,8.40,8.26,8.38,9781
2020/02/13,8.41,8.69,8.41,8.50,20334
2020/02/14,8.50,8.54,8.45,8.48,9484
2020/02/17,8.40,8.43,8.31,8.42,6380
2020/02/18,8.37,8.40,8.35,8.40,5659
2020/02/19,8.40,8.65,8.40,8.56,12374
2020/02/20,8.60,8.69,8.57,8.60,10931
2020/02/21,8.60,8.66,8.56,8.63,10341
2020/02/24,8.55,8.56,8.40,8.40,16065
2020/02/25,8.33,8.45,8.30,8.40,9017
2020/02/26,8.30,8.33,8.22,8.24,13936
2020/02/27,8.21,8.21,8.01,8.16,23622
2020/03/02,8.02,8.25,8.00,8.06,13880
2020/03/03,8.09,8.13,8.01,8.01,14332
2020/03/04,8.00,8.20,8.00,8.20,14418
2020/03/05,8.24,8.34,8.21,8.32,12820
2020/03/06,8.25,8.25,8.10,8.10,12256
2020/03/09,8.01,8.05,7.97,7.98,19536
2020/03/10,7.91,8.12,7.91,8.10,17623
2020/03/11,8.03,8.15,7.99,7.99,15110
2020/03/12,7.99,7.99,7.61,7.66,24936
2020/03/13,7.20,7.28,7.01,7.28,37908
2020/03/16,7.28,7.28,6.98,6.98,26999
2020/03/17,6.70,6.75,6.49,6.49,28964
2020/03/18,6.50,6.53,5.95,6.00,37949
2020/03/19,5.85,5.85,5.50,5.50,40342
2020/03/20,5.65,6.05,5.64,5.74,40334
2020/03/23,5.72,6.18,5.52,6.10,33379
2020/03/24,6.10,6.68,6.10,6.38,35450
2020/03/25,6.80,7.01,6.75,7.01,47562
2020/03/26,7.22,7.40,6.90,7.01,32930
2020/03/27,7.15,7.15,6.80,6.80,26557
2020/03/30,6.70,6.91,6.52,6.76,18067
2020/03/31,6.88,6.97,6.60,6.61,22999
2020/04/01,6.63,6.65,6.50,6.53,18153
2020/04/06,6.54,6.55,6.30,6.49,22593
2020/04/07,6.60,6.72,6.50,6.63,20670
2020/04/08,6.63,7.08,6.50,7.03,35260
2020/04/09,7.05,7.69,7.04,7.32,59569
2020/04/10,7.25,7.30,7.06,7.22,18804
2020/04/13,7.25,7.30,7.13,7.18,13503
2020/04/14,7.15,7.25,7.15,7.23,15845
2020/04/15,7.26,7.47,7.26,7.42,25695
2020/04/16,7.31,7.31,7.18,7.18,25409
2020/04/17,7.25,7.29,7.17,7.17,22439
2020/04/20,7.15,7.15,7.00,7.08,15664
2020/04/21,7.08,7.10,7.00,7.00,15258
2020/04/22,6.92,7.00,6.76,6.98,11420
2020/04/23,6.99,7.12,6.97,7.04,10799
2020/04/24,7.02,7.03,6.93,7.03,10734
2020/04/27,7.07,7.12,7.04,7.12,12579
2020/04/28,7.19,7.59,7.19,7.59,56454
2020/04/29,7.67,8.17,7.67,8.12,69837
2020/04/30,8.21,8.50,8.13,8.25,54103
2020/05/04,7.80,8.00,7.73,8.00,24578
2020/05/05,8.00,8.00,7.88,7.91,13394
2020/05/06,7.91,7.92,7.70,7.70,21202
2020/05/07,7.65,7.90,7.61,7.79,11947
2020/05/08,7.90,7.90,7.80,7.81,14084
2020/05/11,7.99,8.24,7.98,8.06,22632
2020/05/12,8.03,8.18,7.95,8.13,22596
2020/05/13,8.04,8.12,8.01,8.07,14474
2020/05/14,8.03,8.15,8.01,8.04,12596
2020/05/15,8.11,8.12,7.94,8.03,10859
2020/05/18,8.00,8.07,7.99,8.00,7616
2020/05/19,8.20,8.35,8.12,8.34,51509
2020/05/20,8.60,8.65,8.33,8.33,37512
2020/05/21,8.40,8.55,8.40,8.45,19260
2020/05/22,8.44,8.44,8.20,8.24,13616
2020/05/25,8.24,8.35,8.18,8.26,13313
2020/05/26,8.30,8.37,8.26,8.26,12948
2020/05/27,8.31,8.41,8.30,8.40,12520
2020/05/28,8.46,8.47,8.26,8.34,13045
2020/05/29,8.30,8.30,8.15,8.20,23406
2020/06/01,8.24,8.33,8.24,8.33,10593
2020/06/02,8.35,8.35,8.26,8.31,5112
2020/06/03,8.36,8.40,8.31,8.36,12992
2020/06/04,8.44,8.55,8.36,8.42,25530
2020/06/05,8.50,9.00,8.50,8.77,76041
2020/06/08,8.98,8.99,8.78,8.83,42747
2020/06/09,8.94,8.94,8.80,8.83,16331
2020/06/10,8.83,8.83,8.77,8.80,15190
2020/06/11,8.80,8.84,8.60,8.63,15958
2020/06/12,8.20,8.46,8.12,8.46,16171
2020/06/15,8.50,8.50,8.30,8.46,9764
2020/06/16,8.50,8.54,8.40,8.48,15737
2020/06/17,8.58,8.58,8.31,8.40,21894
2020/06/18,8.40,8.40,8.28,8.28,15787
2020/06/19,8.28,8.33,8.25,8.25,13348
2020/06/22,8.25,8.25,8.17,8.17,10982
2020/06/23,8.17,8.28,8.17,8.23,7228
2020/06/24,8.29,8.40,8.28,8.39,14661
2020/06/29,8.32,8.32,8.17,8.20,11401
2020/06/30,8.29,8.29,8.20,8.20,6986
2020/07/01,8.21,8.25,8.19,8.22,4961
2020/07/02,8.23,8.23,8.18,8.19,5466
2020/07/03,8.20,8.28,8.20,8.22,6082
2020/07/06,8.22,8.28,8.22,8.22,9783
2020/07/07,8.24,8.39,8.20,8.37,14881
2020/07/08,8.38,8.40,8.28,8.28,10801
