Date,Open,High,Low,Close,Volume
43467.00 ,88.60 ,88.60 ,87.30 ,87.60 ,649.00 
43468.00 ,87.40 ,88.40 ,85.00 ,85.00 ,1306.00 
43469.00 ,83.20 ,83.30 ,80.80 ,82.60 ,1538.00 
43472.00 ,84.50 ,87.80 ,84.10 ,87.40 ,1969.00 
43473.00 ,85.20 ,85.50 ,83.80 ,83.90 ,2356.00 
43474.00 ,84.40 ,85.50 ,84.20 ,84.30 ,1788.00 
43475.00 ,84.80 ,86.30 ,84.80 ,85.40 ,1219.00 
43476.00 ,86.10 ,86.80 ,85.10 ,85.50 ,1432.00 
43479.00 ,86.10 ,86.40 ,84.40 ,84.60 ,1013.00 
43480.00 ,85.20 ,88.00 ,85.00 ,88.00 ,2534.00 
43481.00 ,90.60 ,94.10 ,90.10 ,92.60 ,7623.00 
43482.00 ,93.10 ,93.80 ,90.60 ,90.90 ,2897.00 
43483.00 ,91.40 ,92.50 ,90.80 ,92.20 ,1597.00 
43486.00 ,93.20 ,93.70 ,92.20 ,93.50 ,2234.00 
43487.00 ,93.40 ,93.40 ,91.00 ,91.10 ,1286.00 
43488.00 ,90.80 ,92.10 ,90.20 ,91.10 ,862.00 
43489.00 ,91.80 ,92.50 ,91.30 ,92.50 ,868.00 
43490.00 ,94.10 ,95.70 ,92.00 ,92.00 ,3489.00 
43493.00 ,92.60 ,93.50 ,91.50 ,92.30 ,1287.00 
43494.00 ,91.90 ,92.70 ,91.40 ,91.70 ,909.00 
43495.00 ,92.20 ,92.70 ,91.00 ,91.20 ,1137.00 
43507.00 ,91.80 ,93.60 ,91.10 ,93.10 ,1246.00 
43508.00 ,94.40 ,94.80 ,93.30 ,94.00 ,1993.00 
43509.00 ,94.70 ,94.90 ,93.10 ,93.10 ,1402.00 
43510.00 ,90.70 ,91.80 ,90.70 ,91.00 ,2310.00 
43511.00 ,91.30 ,92.10 ,88.70 ,89.40 ,1943.00 
43514.00 ,89.90 ,91.20 ,89.90 ,91.00 ,1186.00 
43515.00 ,91.50 ,92.60 ,91.20 ,91.30 ,1287.00 
43516.00 ,92.10 ,95.50 ,91.70 ,94.20 ,5121.00 
43517.00 ,95.30 ,96.60 ,94.20 ,95.60 ,5000.00 
43518.00 ,93.50 ,93.70 ,91.60 ,91.60 ,4913.00 
43521.00 ,91.80 ,92.00 ,90.90 ,91.00 ,2016.00 
43522.00 ,91.20 ,91.90 ,90.50 ,90.50 ,1397.00 
43523.00 ,90.90 ,91.00 ,88.90 ,89.20 ,2099.00 
43528.00 ,89.40 ,90.40 ,89.20 ,89.40 ,1295.00 
43529.00 ,89.40 ,89.50 ,88.60 ,88.60 ,1287.00 
43530.00 ,88.80 ,89.40 ,88.80 ,89.20 ,690.00 
43531.00 ,89.30 ,89.80 ,87.00 ,87.00 ,1593.00 
43532.00 ,86.50 ,87.70 ,85.60 ,87.70 ,825.00 
43535.00 ,87.70 ,88.50 ,87.20 ,87.40 ,717.00 
43536.00 ,88.50 ,88.50 ,87.00 ,87.10 ,874.00 
43537.00 ,87.30 ,87.50 ,86.50 ,87.00 ,648.00 
43538.00 ,87.50 ,88.20 ,86.80 ,87.00 ,894.00 
43539.00 ,87.20 ,87.80 ,86.60 ,86.60 ,1252.00 
43542.00 ,87.50 ,89.80 ,87.20 ,89.00 ,2129.00 
43543.00 ,90.00 ,90.00 ,88.20 ,88.40 ,1250.00 
43544.00 ,89.00 ,90.50 ,88.80 ,89.80 ,2518.00 
43545.00 ,90.30 ,90.60 ,89.30 ,89.40 ,1008.00 
43546.00 ,90.00 ,91.20 ,89.40 ,89.50 ,1976.00 
43549.00 ,88.00 ,88.00 ,86.60 ,86.90 ,1313.00 
43550.00 ,87.60 ,87.90 ,87.00 ,87.20 ,729.00 
43551.00 ,87.50 ,88.30 ,87.50 ,88.00 ,699.00 
43552.00 ,88.10 ,88.30 ,87.30 ,87.40 ,527.00 
43553.00 ,88.10 ,88.10 ,87.00 ,87.50 ,533.00 
43556.00 ,88.20 ,90.70 ,87.90 ,90.10 ,2341.00 
43557.00 ,91.10 ,92.30 ,90.80 ,90.90 ,3416.00 
43558.00 ,90.60 ,91.40 ,90.50 ,90.80 ,1229.00 
43563.00 ,91.50 ,93.70 ,91.10 ,92.10 ,2879.00 
43564.00 ,92.20 ,92.20 ,90.70 ,90.80 ,1707.00 
43565.00 ,90.80 ,90.80 ,89.90 ,90.10 ,893.00 
43566.00 ,90.30 ,91.80 ,89.70 ,89.90 ,1305.00 
43567.00 ,90.20 ,90.70 ,88.80 ,89.20 ,895.00 
43570.00 ,89.70 ,92.00 ,89.70 ,91.10 ,1465.00 
43571.00 ,91.10 ,91.60 ,90.40 ,91.20 ,888.00 
43572.00 ,92.60 ,96.80 ,92.60 ,94.40 ,10193.00 
43573.00 ,94.40 ,94.80 ,92.10 ,92.10 ,3352.00 
43574.00 ,96.80 ,101.00 ,96.80 ,100.00 ,19483.00 
43577.00 ,101.00 ,104.00 ,100.00 ,100.50 ,12467.00 
43578.00 ,101.50 ,101.50 ,98.50 ,101.00 ,3919.00 
43579.00 ,103.50 ,107.00 ,101.50 ,102.00 ,10432.00 
43580.00 ,101.50 ,103.00 ,99.80 ,103.00 ,3764.00 
43581.00 ,101.00 ,102.00 ,99.00 ,99.10 ,4051.00 
43584.00 ,100.00 ,103.50 ,99.50 ,100.50 ,6543.00 
43585.00 ,100.00 ,100.00 ,95.70 ,98.70 ,5597.00 
43587.00 ,96.70 ,103.00 ,96.70 ,103.00 ,7246.00 
43588.00 ,104.00 ,112.50 ,102.00 ,112.50 ,19955.00 
43591.00 ,109.00 ,117.00 ,107.50 ,109.00 ,20295.00 
43592.00 ,112.00 ,114.00 ,110.50 ,113.50 ,17452.00 
43593.00 ,110.50 ,114.50 ,109.00 ,114.00 ,12102.00 
43594.00 ,114.50 ,118.00 ,109.00 ,110.00 ,25594.00 
43595.00 ,116.00 ,121.00 ,116.00 ,121.00 ,20923.00 
43598.00 ,126.00 ,126.50 ,121.50 ,124.50 ,22285.00 
43599.00 ,122.00 ,130.50 ,119.50 ,130.00 ,19037.00 
43600.00 ,131.00 ,132.00 ,127.50 ,130.50 ,12829.00 
43601.00 ,130.00 ,130.50 ,126.00 ,127.50 ,8384.00 
43602.00 ,129.50 ,130.50 ,120.50 ,121.00 ,12359.00 
43605.00 ,123.00 ,125.00 ,117.00 ,125.00 ,12902.00 
43606.00 ,122.00 ,126.00 ,118.50 ,126.00 ,10682.00 
43607.00 ,127.00 ,129.00 ,121.50 ,121.50 ,13410.00 
43608.00 ,122.50 ,127.50 ,120.50 ,127.50 ,16483.00 
43609.00 ,126.50 ,127.00 ,120.00 ,122.50 ,10247.00 
43612.00 ,122.00 ,123.50 ,119.00 ,120.50 ,7925.00 
43613.00 ,120.00 ,122.50 ,118.00 ,122.50 ,7933.00 
43614.00 ,120.50 ,123.50 ,120.00 ,122.50 ,5070.00 
43615.00 ,122.50 ,128.00 ,122.50 ,127.50 ,13109.00 
43616.00 ,125.50 ,128.50 ,124.50 ,128.50 ,9771.00 
