Date, Open, High, Low, Close, Volume
43467.00 ,35.75 ,35.95 ,35.50 ,35.50 ,6566.00 
43468.00 ,35.50 ,35.60 ,35.10 ,35.15 ,9160.00 
43469.00 ,35.00 ,35.65 ,34.90 ,35.45 ,10692.00 
43472.00 ,35.85 ,36.20 ,35.80 ,36.00 ,14906.00 
43473.00 ,35.90 ,35.95 ,35.55 ,35.55 ,10987.00 
43474.00 ,35.95 ,36.35 ,35.90 ,36.35 ,20974.00 
43475.00 ,36.55 ,36.95 ,36.40 ,36.55 ,11530.00 
43476.00 ,36.70 ,36.70 ,36.20 ,36.40 ,11923.00 
43479.00 ,36.40 ,36.45 ,35.35 ,35.60 ,18788.00 
43480.00 ,35.80 ,36.00 ,35.60 ,35.70 ,13837.00 
43481.00 ,35.70 ,35.80 ,35.55 ,35.60 ,12432.00 
43482.00 ,35.60 ,35.80 ,35.40 ,35.45 ,11657.00 
43483.00 ,35.80 ,36.00 ,35.55 ,36.00 ,10088.00 
43486.00 ,36.20 ,36.30 ,35.85 ,36.25 ,9974.00 
43487.00 ,36.25 ,36.30 ,36.05 ,36.25 ,6060.00 
43488.00 ,36.20 ,36.45 ,36.05 ,36.45 ,6845.00 
43489.00 ,36.45 ,36.55 ,36.15 ,36.40 ,7992.00 
43490.00 ,36.40 ,36.75 ,36.30 ,36.60 ,11808.00 
43493.00 ,36.75 ,37.00 ,36.70 ,37.00 ,13642.00 
43494.00 ,37.00 ,37.10 ,36.70 ,37.10 ,10057.00 
43495.00 ,37.20 ,37.50 ,36.95 ,37.35 ,12214.00 
43507.00 ,37.90 ,37.90 ,37.35 ,37.65 ,15234.00 
43508.00 ,37.70 ,37.85 ,37.35 ,37.70 ,8462.00 
43509.00 ,37.70 ,37.95 ,37.55 ,37.65 ,13717.00 
43510.00 ,37.55 ,38.20 ,37.40 ,37.50 ,14649.00 
43511.00 ,37.70 ,37.70 ,36.95 ,37.45 ,13640.00 
43514.00 ,37.40 ,37.55 ,36.85 ,36.90 ,13718.00 
43515.00 ,36.95 ,37.60 ,36.95 ,37.55 ,16886.00 
43516.00 ,37.80 ,38.20 ,37.65 ,37.85 ,16550.00 
43517.00 ,38.15 ,39.45 ,38.05 ,39.30 ,38051.00 
43518.00 ,39.15 ,39.15 ,38.65 ,38.70 ,14006.00 
43521.00 ,39.00 ,39.00 ,38.30 ,38.45 ,16346.00 
43522.00 ,38.25 ,38.50 ,38.20 ,38.20 ,17253.00 
43523.00 ,38.20 ,38.45 ,38.15 ,38.40 ,14384.00 
43528.00 ,38.40 ,38.45 ,38.00 ,38.20 ,13222.00 
43529.00 ,38.10 ,38.30 ,37.95 ,38.00 ,8653.00 
43530.00 ,38.00 ,38.30 ,37.95 ,38.25 ,7744.00 
43531.00 ,38.10 ,38.45 ,38.00 ,38.00 ,12281.00 
43532.00 ,38.00 ,38.10 ,37.75 ,38.00 ,8457.00 
43535.00 ,38.00 ,38.15 ,37.85 ,37.85 ,10369.00 
43536.00 ,37.90 ,38.65 ,37.85 ,38.40 ,14169.00 
