年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
2010/01/13,   103.0000,107.0,103.0,106.1,4460
2010/01/14,   106.1000,108.2,105.8,108.2,1094
2010/01/15,   108.2000,108.2,106.9,107.85,493
2010/01/18,   107.8000,107.85,107.0,107.0,322
2010/01/19,   107.0000,107.0,105.9,106.0,691
2010/01/20,   106.5000,106.8,106.2,106.55,419
2010/01/21,   106.5500,106.55,106.2,106.3,537
2010/01/22,   106.0000,106.1,105.5,105.65,201
2010/01/25,   105.5000,105.55,105.0,105.5,312
2010/01/26,   105.8000,106.0,104.2,104.5,344
2010/01/27,   104.5000,105.2,104.5,104.8,210
2010/01/28,   105.0000,106.5,105.0,106.4,516
2010/01/29,   105.1500,106.2,105.15,105.9,94
2010/02/01,   105.0000,105.9,105.0,105.7,61
2010/02/02,   104.6000,105.5,104.5,105.5,59
2010/02/03,   105.4500,105.45,104.6,105.4,92
2010/02/04,   105.3500,105.6,105.25,105.5,104
2010/02/05,   104.6000,104.8,103.8,104.0,437
2010/02/06,   103.9000,104.5,103.9,104.2,107
2010/02/08,   105.5000,105.5,104.0,104.15,20
2010/02/09,   104.5000,104.7,104.4,104.6,107
2010/02/10,   104.8000,104.8,103.5,104.7,103
2010/02/22,   105.2000,105.2,104.7,105.0,30
2010/02/23,   105.0000,105.9,105.0,105.9,33
2010/02/24,   105.9000,105.9,105.3,105.4,78
2010/02/25,   105.0000,105.0,105.0,105.0,10
2010/02/26,   105.0000,105.5,105.0,105.5,21
2010/03/01,   105.9000,105.9,105.9,105.9,1
2010/03/02,   105.9000,106.2,105.9,106.0,38
2010/03/03,   105.9000,106.5,105.9,106.5,142
2010/03/04,   106.5000,106.5,105.7,106.0,74
2010/03/05,   106.3000,106.3,106.0,106.0,28
2010/03/08,   106.0000,106.0,106.0,106.0,28
2010/03/09,   106.0000,106.0,105.8,106.0,112
2010/03/10,   106.0000,107.15,106.0,107.15,232
2010/03/11,   107.1000,107.25,107.0,107.1,45
2010/03/12,   106.0000,106.8,105.6,106.35,146
2010/03/15,   106.8000,106.8,106.8,106.8,13
2010/03/16,   106.0000,106.5,106.0,106.5,35
2010/03/17,   107.0000,107.0,107.0,107.0,2
