年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
2016/12/21,    59.0000,61.4,55.0,57.4,1543
2016/12/22,    57.4000,57.4,51.0,51.5,782
2016/12/23,    51.0000,52.5,50.5,50.5,334
2016/12/26,    51.0000,51.6,47.5,47.6,403
2016/12/27,    47.8000,49.8,47.8,48.4,238
2016/12/28,    47.8500,48.0,46.0,47.1,215
2016/12/29,    46.8500,47.6,46.0,46.9,135
2016/12/30,    47.2000,47.5,47.0,47.5,84
2017/01/03,    47.1500,47.2,46.1,46.9,131
2017/01/04,    46.9000,47.1,46.5,47.1,81
2017/01/05,    47.0000,47.2,46.6,47.2,143
2017/01/06,    47.6500,49.5,47.5,49.0,184
2017/01/09,    49.3000,50.7,48.5,49.0,131
2017/01/10,    50.0000,50.0,49.0,49.05,82
2017/01/11,    49.0500,49.2,48.6,48.7,73
2017/01/12,    48.4000,49.2,48.4,48.6,49
2017/01/13,    48.7000,49.0,48.7,49.0,38
2017/01/16,    49.3000,49.3,48.55,48.6,70
2017/01/17,    48.7000,48.8,48.15,48.15,55
2017/01/18,    48.1500,49.4,48.0,49.4,62
2017/01/19,    49.4000,49.4,48.2,49.3,87
2017/01/20,    49.3000,49.4,48.7,49.4,67
2017/01/23,    49.4000,49.9,49.05,49.5,80
2017/01/24,    49.4000,49.8,49.1,49.8,102
2017/02/02,    49.4000,49.7,49.35,49.4,77
2017/02/03,    49.4000,49.4,48.7,49.0,57
2017/02/06,    48.9000,49.05,48.8,48.8,101
2017/02/07,    48.8000,49.3,48.7,49.15,52
2017/02/08,    49.0000,49.0,48.8,48.9,58
2017/02/09,    48.9000,53.7,48.9,53.7,467
2017/02/10,    56.5000,58.0,55.5,55.5,829
2017/02/13,    56.0000,56.5,53.0,54.5,387
2017/02/14,    54.5000,55.7,53.7,54.8,270
2017/02/15,    54.0000,60.2,53.5,60.2,764
2017/02/16,    63.0000,66.2,61.0,66.2,1486
2017/02/17,    64.0000,64.5,60.2,62.2,849
2017/02/18,    61.2000,65.4,60.7,63.0,493
2017/02/20,    62.0000,63.0,58.3,58.5,503
2017/02/21,    58.7000,60.9,57.8,59.2,258
2017/02/22,    59.6000,60.0,57.6,58.0,311
2017/02/23,    58.7000,59.0,58.0,58.3,138
2017/02/24,    59.4000,61.8,59.0,59.1,252
2017/03/01,    59.1000,59.1,57.4,57.4,188
2017/03/02,    57.1000,58.4,56.7,58.4,171
2017/03/03,    57.2000,57.9,57.2,57.3,100
2017/03/06,    56.7000,58.2,56.7,57.8,63
2017/03/07,    57.9000,58.4,57.8,57.8,42
2017/03/08,    57.4000,60.4,57.4,59.6,191
2017/03/09,    59.8000,60.2,57.7,57.8,152
