年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
2020/09/07,   109.1000,110.0,108.1,110.0,873
2020/09/08,   113.0000,115.65,110.1,115.65,744
2020/09/09,   114.0000,114.6,113.05,114.05,118
2020/09/10,   114.0500,114.7,113.6,114.0,91
2020/09/11,   114.1000,114.1,113.0,113.0,72
2020/09/14,   114.1000,114.9,114.0,114.75,1733
2020/09/15,   114.2000,115.2,114.2,114.7,49
2020/09/16,   114.2000,114.5,114.1,114.1,44
2020/09/17,   114.7500,114.9,114.1,114.9,56
2020/09/18,   115.0000,115.0,114.0,114.0,32
2020/09/21,   113.9000,114.0,113.9,114.0,11
2020/09/22,   113.9000,114.2,113.8,113.8,92
2020/09/23,   113.8000,113.85,113.5,113.5,48
2020/09/24,   113.2000,113.2,112.3,112.3,73
2020/09/25,   110.6000,110.6,108.0,109.75,311
2020/09/28,   109.0000,109.8,109.0,109.75,38
2020/09/29,   109.0000,109.7,108.8,108.8,55
2020/09/30,   109.5000,109.5,109.5,109.5,24
2020/10/05,   109.5000,109.5,108.5,108.5,20
2020/10/06,   109.0000,109.0,109.0,109.0,1
2020/10/07,   109.8000,109.8,109.8,109.8,5
2020/10/08,   109.8000,109.8,109.8,109.8,0
2020/10/12,   109.5000,109.5,109.0,109.0,64
2020/10/13,   108.9000,109.5,108.9,109.5,27
2020/10/14,   109.9000,110.5,109.9,110.0,53
2020/10/15,   109.5000,109.5,109.5,109.5,21
2020/10/16,   109.1000,109.2,109.1,109.2,19
2020/10/19,   110.0000,110.0,109.5,110.0,61
2020/10/20,   110.0000,112.5,110.0,112.5,87
2020/10/21,   111.0000,111.0,109.9,109.9,4
2020/10/22,   110.0000,110.0,110.0,110.0,2
2020/10/23,   110.1000,110.1,110.0,110.0,60
2020/10/26,   110.0000,110.0,110.0,110.0,10
2020/10/27,   110.0000,110.0,110.0,110.0,20
2020/10/28,   110.0000,110.0,110.0,110.0,61
2020/10/29,   110.0000,110.0,110.0,110.0,79
2020/10/30,   110.1000,110.1,110.0,110.0,30
2020/11/02,   110.0000,110.0,110.0,110.0,10
2020/11/03,   110.0000,111.0,110.0,111.0,25
2020/11/04,   111.0000,111.0,111.0,111.0,2
2020/11/05,   109.1500,110.5,109.1,110.5,26
2020/11/06,   110.5000,110.5,110.5,110.5,0
2020/11/09,   109.2000,109.4,109.2,109.35,19
2020/11/10,   109.6000,109.6,109.5,109.5,18
2020/11/11,   108.0000,109.6,108.0,109.6,18
2020/11/12,   110.1000,110.1,110.0,110.0,13
2020/11/13,   110.5000,112.9,110.5,112.1,48
2020/11/16,   110.1000,110.6,110.1,110.6,15
2020/11/17,   110.7000,110.8,110.7,110.8,13
2020/11/18,   110.3000,110.3,110.3,110.3,10
2020/11/19,   110.6000,110.6,110.6,110.6,10
2020/11/20,   110.4000,110.6,110.4,110.45,35
2020/11/23,   110.6000,110.6,110.5,110.5,13
2020/11/24,   110.0000,110.25,109.8,109.8,119
2020/11/25,   109.1000,110.0,109.1,110.0,69
2020/11/26,   110.0000,110.2,110.0,110.0,24
2020/11/27,   110.0000,110.1,110.0,110.1,20
2020/11/30,   109.5000,110.2,109.5,110.2,3
2020/12/01,   110.0000,110.0,110.0,110.0,11
2020/12/02,   110.0000,110.0,109.15,109.15,2
2020/12/03,   110.0000,110.0,109.7,109.7,14
2020/12/04,   109.7000,109.7,109.7,109.7,0
2020/12/07,   110.0000,110.0,110.0,110.0,30
2020/12/08,   110.0000,110.5,110.0,110.5,9
2020/12/09,   108.8500,108.85,108.6,108.6,10
2020/12/10,   108.6000,108.6,108.6,108.6,0
2020/12/11,   108.6000,108.6,108.6,108.6,2
2020/12/14,   111.0000,111.0,111.0,111.0,12
2020/12/15,   111.1000,111.1,111.0,111.0,11
2020/12/16,   111.0000,112.8,111.0,112.6,20
2020/12/17,   112.6000,112.6,112.6,112.6,0
2020/12/18,   113.0000,113.0,113.0,113.0,17
2020/12/21,   113.5000,117.0,113.5,116.0,139
2020/12/22,   114.5000,116.0,114.0,115.0,20
2020/12/23,   115.0000,115.0,114.1,114.1,17
2020/12/24,   114.1500,114.15,114.0,114.0,25
2020/12/25,   114.0000,114.0,113.85,114.0,63
2020/12/28,   114.0000,114.0,114.0,114.0,22
2020/12/29,   113.0000,113.0,113.0,113.0,13
2020/12/30,   113.0000,113.0,113.0,113.0,26
2020/12/31,   113.0000,113.0,113.0,113.0,0
2021/01/04,   113.2000,113.2,113.2,113.2,1
