年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
2011/10/05,   179.0000,180.0,160.0,169.5,3080
2011/10/06,   169.5000,172.0,166.0,170.0,950
2011/10/07,   170.0000,172.0,168.0,168.0,451
2011/10/11,   170.0000,174.0,168.5,171.5,1030
2011/10/12,   171.5000,172.0,169.0,172.0,752
2011/10/13,   172.0000,172.0,160.0,160.0,677
2011/10/14,   153.0000,158.5,149.0,158.5,1215
2011/10/17,   161.0000,166.0,161.0,164.5,887
2011/10/18,   163.0000,163.0,158.0,158.0,316
2011/10/19,   159.0000,168.5,159.0,164.0,513
2011/10/20,   163.0000,166.5,160.0,164.0,268
2011/10/21,   166.5000,174.0,166.0,167.5,887
2011/10/24,   169.0000,169.0,164.0,165.0,390
2011/10/25,   164.5000,166.0,161.0,164.0,246
2011/10/26,   163.5000,164.0,161.0,163.5,141
2011/10/27,   164.0000,166.0,163.0,163.5,220
2011/10/28,   168.0000,171.5,165.0,166.5,618
2011/10/31,   167.0000,170.5,166.5,168.5,366
2011/11/01,   168.5000,169.0,166.0,168.5,202
2011/11/02,   166.0000,171.0,165.5,171.0,471
2011/11/03,   172.0000,176.0,170.5,174.5,1154
2011/11/04,   175.0000,176.0,172.0,172.0,361
2011/11/07,   172.0000,173.5,168.0,168.0,353
2011/11/08,   168.0000,177.5,167.5,174.0,608
2011/11/09,   176.0000,186.0,176.0,186.0,1186
2011/11/10,   185.0000,189.0,176.5,179.0,1166
2011/11/11,   176.0000,191.5,175.0,191.5,1617
2011/11/14,   194.5000,204.5,194.5,204.5,1710
2011/11/15,   202.0000,209.5,200.0,201.5,863
2011/11/16,   204.0000,209.0,195.0,202.0,847
2011/11/17,   196.5000,204.0,196.0,198.5,555
2011/11/18,   196.5000,202.5,196.5,198.5,382
2011/11/21,   198.5000,198.5,185.0,185.0,781
2011/11/22,   186.0000,190.0,176.5,188.5,562
2011/11/23,   188.5000,190.5,179.5,180.0,516
2011/11/24,   178.0000,180.0,173.5,177.0,663
2011/11/25,   178.5000,178.5,172.0,176.5,310
2011/11/28,   176.0000,188.5,176.0,187.5,537
2011/11/29,   194.0000,194.0,184.5,187.0,275
2011/11/30,   185.0000,189.0,182.5,184.0,259
2011/12/01,   189.0000,195.0,188.0,190.0,549
2011/12/02,   190.0000,190.0,186.5,187.0,177
2011/12/05,   187.0000,187.0,181.0,181.0,173
2011/12/06,   180.0000,182.0,177.5,179.0,309
2011/12/07,   180.0000,181.0,175.5,175.5,304
2011/12/08,   175.5000,175.5,169.0,173.5,420
2011/12/09,   170.0000,178.0,169.0,176.0,297
2011/12/12,   177.0000,179.0,175.0,175.0,252
2011/12/13,   170.0000,173.0,169.0,170.5,345
2011/12/14,   169.5000,172.0,166.0,171.5,192
2011/12/15,   170.0000,171.5,168.0,170.0,85
2011/12/16,   172.0000,174.5,170.5,174.5,135
2011/12/19,   173.0000,173.0,168.0,168.5,202
2011/12/20,   168.0000,174.5,168.0,171.0,212
2011/12/21,   172.5000,178.0,172.5,176.0,386
2011/12/22,   175.5000,176.0,172.0,172.0,139
2011/12/23,   173.0000,179.0,172.0,175.5,382
2011/12/26,   175.5000,176.5,173.5,173.5,99
2011/12/27,   173.5000,175.0,172.0,173.0,107
2011/12/28,   174.0000,178.0,172.0,176.0,273
2011/12/29,   176.0000,178.0,174.0,177.0,185
2011/12/30,   177.0000,178.5,176.0,176.5,284
2012/01/02,   176.5000,176.5,172.5,173.5,152
2012/01/03,   175.0000,176.0,173.5,173.5,82
2012/01/04,   174.0000,176.0,171.5,172.0,176
2012/01/05,   173.0000,173.0,171.5,172.0,153
2012/01/06,   172.0000,173.5,171.0,173.0,150
2012/01/09,   173.0000,173.0,169.0,169.5,179
2012/01/10,   170.0000,170.5,166.0,166.5,317
2012/01/11,   168.0000,172.0,168.0,169.0,241
2012/01/12,   169.0000,170.0,166.0,168.0,210
2012/01/13,   169.0000,169.5,166.0,166.5,166
2012/01/16,   167.0000,171.5,166.5,168.0,310
2012/01/17,   167.5000,172.5,167.0,172.0,267
2012/01/18,   173.0000,173.5,171.0,172.0,231
2012/01/30,   171.5000,173.5,171.0,172.5,174
2012/01/31,   173.0000,176.0,172.0,174.5,239
2012/02/01,   182.0000,186.5,179.5,180.0,961
2012/02/02,   181.0000,183.5,177.0,178.5,576
2012/02/03,   178.0000,179.5,176.0,177.5,361
2012/02/04,   180.5000,185.0,180.0,180.0,557
2012/02/06,   180.0000,181.5,178.0,180.0,266
2012/02/07,   180.5000,181.5,178.5,179.0,269
2012/02/08,   179.0000,183.0,179.0,181.0,353
2012/02/09,   183.0000,184.0,180.0,181.5,299
2012/02/10,   181.5000,194.0,181.5,194.0,2146
2012/02/13,   198.0000,205.0,198.0,202.0,2452
2012/02/14,   201.0000,213.0,198.0,209.0,1719
2012/02/15,   211.0000,215.0,205.5,208.5,1288
2012/02/16,   208.0000,218.0,200.0,201.5,1883
2012/02/17,   209.0000,213.0,203.0,205.5,1714
2012/02/20,   209.0000,209.0,200.0,202.5,884
2012/02/21,   202.5000,206.0,202.0,203.0,513
2012/02/22,   204.0000,207.0,203.5,204.0,690
2012/02/23,   204.5000,211.0,204.5,205.0,797
2012/02/24,   205.0000,206.0,199.0,202.5,654
2012/02/29,   204.5000,204.5,201.0,203.0,413
2012/03/01,   204.0000,211.0,204.0,205.5,665
2012/03/02,   209.0000,209.0,204.5,207.0,523
2012/03/03,   207.0000,211.0,205.0,206.5,573
2012/03/05,   207.0000,207.0,199.5,203.0,735
2012/03/06,   202.0000,202.0,193.0,195.0,780
2012/03/07,   190.0000,199.0,190.0,199.0,495
2012/03/08,   202.0000,204.5,200.0,202.0,547
2012/03/09,   206.0000,208.0,203.0,206.0,705
2012/03/12,   208.0000,208.0,201.5,201.5,303
2012/03/13,   201.5000,204.0,199.5,200.5,246
2012/03/14,   204.0000,207.0,202.0,206.0,513
2012/03/15,   206.0000,206.5,203.5,205.0,241
2012/03/16,   206.0000,210.0,205.0,209.5,885
2012/03/19,   211.0000,224.0,211.0,224.0,2831
2012/03/20,   225.5000,236.0,223.0,226.5,2532
2012/03/21,   229.5000,230.0,221.5,223.5,1187
2012/03/22,   224.0000,228.5,224.0,224.5,602
2012/03/23,   225.0000,234.0,220.5,231.5,801
2012/03/26,   230.0000,231.5,227.0,227.0,627
2012/03/27,   227.0000,228.5,211.5,215.5,1554
2012/03/28,   214.5000,217.0,211.5,214.5,354
2012/03/29,   214.0000,214.0,203.0,203.0,783
2012/03/30,   204.0000,212.0,203.0,210.0,469
2012/04/02,   210.0000,213.5,205.0,206.5,281
2012/04/03,   208.0000,210.0,201.0,204.5,499
2012/04/05,   203.5000,213.0,197.5,211.5,589
2012/04/06,   213.0000,213.0,209.5,210.0,332
2012/04/09,   209.0000,211.5,205.5,208.0,317
2012/04/10,   222.5000,222.5,222.5,222.5,521
2012/04/11,   227.5000,233.5,224.0,224.0,1910
2012/04/12,   224.0000,226.5,222.0,222.0,539
2012/04/13,   226.0000,233.0,223.5,224.0,861
2012/04/16,   223.0000,229.5,222.0,226.0,411
2012/04/17,   228.0000,233.0,224.0,224.0,707
2012/04/18,   228.5000,231.5,214.0,215.5,1168
2012/04/19,   217.0000,220.0,211.0,220.0,578
2012/04/20,   219.5000,219.5,213.5,215.0,449
2012/04/23,   211.5000,215.0,211.0,213.0,306
2012/04/24,   213.0000,218.0,213.0,214.0,369
2012/04/25,   217.0000,218.5,214.5,215.0,452
2012/04/26,   217.0000,217.0,213.0,215.5,249
2012/04/27,   218.0000,218.0,208.5,213.0,410
