年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
2003/10/21,    36.4000,40.1,36.1,40.1,451
2003/10/22,    40.5000,40.9,39.0,40.6,178
2003/10/23,    38.5000,39.4,38.5,38.5,54
2003/10/24,    39.0000,39.2,38.0,39.0,81
2003/10/27,    36.5000,39.0,36.5,39.0,60
2003/10/28,    38.1000,39.0,37.7,38.5,35
2003/10/29,    38.2000,38.2,36.7,36.7,93
2003/10/30,    36.5000,36.6,34.4,36.4,67
2003/10/31,    36.4000,36.4,34.1,34.9,109
2003/11/03,    34.9000,36.9,34.9,36.9,119
2003/11/04,    36.9000,37.3,36.9,37.3,77
2003/11/05,    36.1000,37.5,36.1,37.5,75
2003/11/06,    37.5000,38.2,37.2,37.6,100
2003/11/07,    37.7000,37.9,37.7,37.8,102
2003/11/10,    37.9000,38.2,37.7,37.8,73
2003/11/11,    37.8000,37.8,37.6,37.8,78
2003/11/12,    37.8000,38.1,37.6,37.9,57
2003/11/13,    37.9000,38.0,37.8,37.9,45
2003/11/14,    37.9000,38.0,37.8,37.9,52
2003/11/17,    37.9000,38.0,37.9,38.0,72
2003/11/18,    38.0000,38.5,37.8,38.1,81
2003/11/19,    38.1000,38.7,37.8,37.8,103
2003/11/20,    37.8000,38.1,37.6,37.9,82
2003/11/21,    37.9000,38.2,37.8,37.9,41
2003/11/24,    37.9000,38.1,37.7,38.0,51
2003/11/25,    38.0000,38.3,37.8,37.8,35
2003/11/26,    37.8000,38.1,37.6,37.9,63
2003/11/27,    37.9000,37.9,37.6,37.7,56
2003/11/28,    37.7000,37.9,37.6,37.6,63
2003/12/01,    37.6000,37.9,37.6,37.7,55
2003/12/02,    37.7000,37.8,37.5,37.7,50
2003/12/03,    37.7000,37.9,37.5,37.7,99
2003/12/04,    37.7000,37.8,37.5,37.7,83
2003/12/05,    37.7000,37.9,37.5,37.6,86
2003/12/08,    37.6000,37.6,36.7,36.7,54
2003/12/09,    36.7000,37.5,36.7,37.3,55
2003/12/10,    37.3000,37.3,36.5,37.0,53
2003/12/11,    36.5000,36.6,36.0,36.5,85
2003/12/12,    36.6000,37.3,36.6,37.0,52
2003/12/15,    36.9000,37.3,36.9,37.0,62
2003/12/16,    36.9000,37.2,36.7,36.7,51
2003/12/17,    36.7000,37.3,36.2,36.2,58
2003/12/18,    36.2000,36.8,36.2,36.3,51
2003/12/19,    36.5000,36.5,36.0,36.4,67
2003/12/22,    36.3000,37.0,36.2,36.2,53
2003/12/23,    36.3000,36.8,36.3,36.4,95
2003/12/24,    36.3000,36.7,36.3,36.6,73
2003/12/25,    36.5000,37.1,36.5,36.7,74
2003/12/26,    36.6000,37.5,36.6,37.0,59
2003/12/29,    37.5000,37.5,36.4,36.4,43
2003/12/30,    36.5000,37.5,36.5,36.8,49
2003/12/31,    36.8000,37.6,36.8,37.5,117
2004/01/02,    37.0000,37.4,37.0,37.1,129
2004/01/05,    37.3000,37.5,36.5,36.9,110
2004/01/06,    36.6000,36.9,36.1,36.6,187
2004/01/07,    36.6000,37.0,36.5,37.0,173
2004/01/08,    36.6000,36.9,36.4,36.7,254
2004/01/09,    36.9000,37.3,36.3,37.3,202
2004/01/12,    37.0000,37.0,36.1,36.7,68
2004/01/13,    36.5000,37.3,36.5,37.3,26
2004/01/14,    36.7000,37.2,36.7,37.2,38
2004/01/15,    37.0000,37.4,36.5,36.8,23
2004/01/16,    37.4000,37.5,36.8,37.1,110
2004/01/27,    34.6000,36.7,34.6,36.7,56
2004/01/28,    36.6000,37.0,36.2,36.7,101
2004/01/29,    36.7000,37.0,36.6,37.0,91
2004/01/30,    36.9000,37.3,36.7,37.0,103
2004/02/02,    37.2000,37.2,36.2,36.8,64
2004/02/03,    36.5000,37.6,36.5,37.5,52
2004/02/04,    37.5000,40.1,37.4,40.1,112
2004/02/05,    40.6000,40.8,38.8,38.8,22
2004/02/06,    38.7000,38.7,37.6,38.1,57
2004/02/09,    38.1000,38.3,37.4,37.9,32
2004/02/10,    38.0000,38.9,37.7,38.4,88
2004/02/11,    38.8000,38.8,38.1,38.3,94
2004/02/12,    38.2000,38.6,38.1,38.6,105
2004/02/13,    38.4000,38.5,38.0,38.2,90
2004/02/16,    38.1000,38.3,37.7,38.1,47
2004/02/17,    38.3000,38.8,38.3,38.8,79
2004/02/18,    38.6000,39.9,38.6,39.7,97
2004/02/19,    39.7000,39.9,39.2,39.7,168
2004/02/20,    39.8000,40.1,39.3,39.3,58
2004/02/23,    39.8000,39.8,39.0,39.7,113
2004/02/24,    39.7000,39.7,39.2,39.3,52
2004/02/25,    38.5000,39.1,38.2,39.1,145
2004/02/26,    38.3000,39.4,38.3,39.4,70
2004/02/27,    38.6000,39.5,38.6,39.4,58
2004/03/01,    38.7000,40.2,38.7,39.9,101
2004/03/02,    38.0000,40.9,38.0,39.9,129
2004/03/03,    39.9000,39.9,39.3,39.3,100
2004/03/04,    39.1000,40.1,38.8,39.7,103
2004/03/05,    39.6000,39.8,38.8,39.4,111
2004/03/08,    39.4000,39.6,38.7,38.7,85
2004/03/09,    38.7000,39.2,38.5,39.1,84
2004/03/10,    39.0000,39.3,38.4,38.5,86
2004/03/11,    38.2000,38.5,38.1,38.4,83
2004/03/12,    38.1000,38.8,38.1,38.4,74
2004/03/15,    39.0000,39.2,38.2,38.9,60
2004/03/16,    38.2000,38.8,38.2,38.5,88
2004/03/17,    39.0000,39.0,38.1,38.4,62
2004/03/18,    39.0000,39.0,38.3,38.3,70
2004/03/19,    37.8000,38.5,37.8,38.3,61
2004/03/22,    35.7000,35.7,35.7,35.7,59
2004/03/23,    37.8000,38.1,35.8,37.4,65
2004/03/24,    36.8000,38.2,36.8,37.2,108
2004/03/25,    36.8000,38.1,36.8,37.6,112
2004/03/26,    37.0000,37.8,36.6,37.5,103
2004/03/29,    37.0000,38.2,37.0,38.2,91
2004/03/30,    37.5000,38.3,37.3,38.3,90
2004/03/31,    37.5000,37.9,37.3,37.9,91
2004/04/01,    37.2000,37.7,37.0,37.5,88
2004/04/02,    37.9000,37.9,34.9,37.5,86
2004/04/05,    37.5000,38.0,37.2,37.9,86
2004/04/06,    37.0000,37.8,37.0,37.8,81
2004/04/07,    37.1000,37.8,37.1,37.8,70
2004/04/08,    37.2000,38.0,37.2,37.9,76
2004/04/09,    37.0000,37.9,36.9,37.5,85
2004/04/12,    37.1000,38.0,36.8,37.0,81
2004/04/13,    37.1000,37.4,36.8,36.9,73
2004/04/14,    36.8000,37.3,36.7,37.2,68
2004/04/15,    36.9000,37.5,36.8,37.2,75
2004/04/16,    37.0000,37.7,37.0,37.6,71
2004/04/19,    37.0000,37.5,36.8,37.0,76
2004/04/20,    37.0000,37.5,36.9,37.5,61
2004/04/21,    37.0000,37.6,37.0,37.6,60
2004/04/22,    37.0000,37.8,37.0,37.5,61
2004/04/23,    37.0000,37.6,37.0,37.1,63
2004/04/26,    37.0000,37.6,37.0,37.5,71
2004/04/27,    37.0000,37.5,36.8,37.3,78
2004/04/28,    37.5000,37.7,36.8,36.8,52
2004/04/29,    36.6000,37.6,36.6,37.5,315
2004/04/30,    37.8000,39.2,37.0,37.4,369
2004/05/03,    37.4000,38.4,37.0,37.4,287
2004/05/04,    37.5000,38.0,37.2,37.3,302
2004/05/05,    37.3000,37.7,37.2,37.5,305
2004/05/06,    37.6000,37.7,37.3,37.5,115
2004/05/07,    37.5000,38.0,37.3,37.7,376
2004/05/10,    37.7000,37.7,37.3,37.3,170
2004/05/11,    37.3000,37.5,37.3,37.5,61
2004/05/12,    37.6000,37.6,36.1,36.3,220
2004/05/13,    36.0000,37.0,36.0,37.0,74
2004/05/14,    36.1000,37.4,36.1,37.3,28
2004/05/17,    37.0000,37.1,36.2,36.2,422
2004/05/18,    36.2000,37.1,36.2,36.9,30
2004/05/19,    37.0000,37.3,36.3,37.0,51
