年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
1997/02/14,    20.3000,20.3,20.3,20.3,1
1997/02/15,    21.7000,21.7,21.7,21.7,1
1997/02/17,    23.2000,23.2,23.2,23.2,1
1997/02/18,    24.8000,24.8,24.8,24.8,1
1997/02/19,    26.5000,26.5,26.5,26.5,1
1997/02/20,    28.3000,28.3,28.3,28.3,1
1997/02/21,    30.2000,30.2,30.2,30.2,1
1997/02/22,    32.3000,32.3,32.3,32.3,1
1997/02/24,    34.5000,34.5,34.5,34.5,1
1997/02/25,    36.9000,36.9,36.9,36.9,2
1997/02/26,    39.4000,39.4,39.4,39.4,2
1997/02/27,    42.1000,42.1,36.7,39.4,2058
1997/02/28,    38.9000,38.9,37.0,38.0,756
1997/03/01,    38.0000,38.0,36.0,36.0,760
1997/03/03,    35.0000,35.5,33.6,34.0,556
1997/03/04,    33.5000,36.3,33.5,36.3,549
1997/03/05,    36.5000,37.2,36.0,36.5,650
1997/03/06,    36.8000,37.2,36.0,36.6,519
1997/03/07,    36.6000,36.7,34.4,36.0,239
1997/03/08,    36.0000,36.0,34.8,35.2,233
1997/03/10,    36.0000,37.5,35.4,37.5,974
1997/03/11,    38.2000,38.5,37.1,37.5,1270
1997/03/12,    37.6000,39.0,37.6,38.2,1021
1997/03/13,    38.6000,38.9,38.0,38.1,484
1997/03/14,    38.0000,38.5,37.0,37.6,358
1997/03/15,    37.6000,37.6,36.5,37.2,312
1997/03/17,    36.9000,38.0,36.9,37.0,185
1997/03/18,    37.1000,37.8,36.0,36.3,424
1997/03/19,    36.3000,37.5,36.1,36.3,449
1997/03/20,    37.0000,37.0,36.3,36.8,411
1997/03/21,    37.0000,37.0,36.0,36.2,343
1997/03/22,    36.2000,36.4,35.6,36.0,152
1997/03/24,    35.5000,36.3,35.1,35.1,139
1997/03/25,    35.2000,35.9,33.6,34.9,227
1997/03/26,    34.9000,34.9,33.8,34.7,181
1997/03/27,    34.7000,34.7,34.0,34.7,278
1997/03/28,    35.7000,35.7,35.2,35.4,347
1997/03/31,    35.7000,37.7,35.6,36.6,547
