年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
2019/12/03,   100.6500,100.65,98.05,99.5,221
2019/12/04,    99.5000,99.5,99.4,99.5,83
2019/12/05,    99.5000,99.5,99.1,99.4,90
2019/12/06,    99.3000,99.4,99.3,99.4,33
2019/12/09,    99.3000,99.5,99.3,99.5,54
2019/12/10,    99.6000,100.15,99.5,100.15,320
2019/12/11,   100.1500,100.6,100.15,100.6,501
2019/12/12,   100.7000,101.0,100.7,101.0,36
2019/12/13,   101.0000,101.0,100.95,101.0,32
2019/12/16,   101.0000,101.0,101.0,101.0,9
2019/12/17,   100.8500,100.85,100.85,100.85,2
2019/12/18,   101.0000,101.5,101.0,101.5,27
2019/12/19,   101.6000,101.65,101.0,101.6,52
2019/12/20,   101.6000,101.6,101.6,101.6,0
2019/12/23,   101.0000,101.0,100.6,100.6,4
2019/12/24,   100.6000,100.6,100.6,100.6,0
2019/12/25,   100.6000,100.6,100.0,100.6,20
2019/12/26,   100.6000,100.6,100.6,100.6,0
2019/12/27,   100.6000,100.6,100.6,100.6,1
2019/12/30,   100.6000,100.6,100.6,100.6,0
2019/12/31,   100.6000,100.6,100.6,100.6,11
2020/01/02,   100.6000,100.6,100.6,100.6,1
2020/01/03,   100.6000,100.6,100.5,100.5,30
2020/01/06,   100.5000,100.5,100.5,100.5,0
2020/01/07,   100.6000,100.6,100.5,100.5,6
2020/01/08,   100.6000,100.6,100.6,100.6,8
2020/01/09,   100.6000,100.6,100.6,100.6,0
2020/01/10,   100.6000,100.6,100.6,100.6,0
2020/01/13,   100.3500,100.35,100.35,100.35,0
2020/01/14,   100.6000,100.6,100.6,100.6,1
2020/01/15,   100.6000,100.6,100.6,100.6,0
2020/01/16,   100.6000,100.6,100.6,100.6,0
2020/01/17,   100.6000,100.6,100.6,100.6,0
2020/01/20,   100.6000,100.6,100.6,100.6,0
2020/01/30,   100.6000,100.6,100.6,100.6,0
2020/01/31,   100.0000,100.0,100.0,100.0,1
2020/02/03,   100.0000,100.0,100.0,100.0,1
2020/02/04,   100.0000,100.0,100.0,100.0,0
2020/02/05,   100.0000,100.0,100.0,100.0,0
2020/02/06,   101.9500,101.95,99.8,100.4,24
2020/02/07,   100.5000,100.5,100.5,100.5,1
2020/02/10,   100.5000,100.5,100.5,100.5,0
2020/02/11,   100.4000,100.4,100.4,100.4,0
2020/02/12,   100.4000,100.4,100.4,100.4,0
2020/02/13,   100.0000,100.0,100.0,100.0,1
2020/02/14,    99.6000,99.6,99.0,99.0,22
2020/02/17,    98.5500,98.55,98.0,98.5,15
2020/02/18,    98.0000,98.5,98.0,98.5,14
2020/02/19,    98.5000,98.5,98.5,98.5,0
2020/02/20,    98.4500,98.45,98.45,98.45,0
2020/02/21,    98.5000,98.5,98.5,98.5,0
2020/02/24,    98.5000,98.5,98.5,98.5,0
2020/02/25,    99.0000,99.0,99.0,99.0,1
2020/02/26,    99.0000,99.0,99.0,99.0,2
2020/02/27,    98.5500,98.55,98.55,98.55,1
2020/03/02,    98.5500,98.55,98.55,98.55,0
2020/03/03,    98.5000,98.5,98.5,98.5,0
2020/03/04,    98.5000,98.5,98.5,98.5,0
2020/03/05,    98.5000,98.5,98.5,98.5,0
2020/03/06,    98.5000,98.5,98.5,98.5,0
2020/03/09,    98.5000,98.5,98.5,98.5,0
2020/03/10,    98.5000,98.5,98.5,98.5,0
2020/03/11,    98.5000,98.5,98.5,98.5,0
2020/03/12,    98.5000,98.5,98.5,98.5,0
2020/03/13,    97.0000,98.5,95.5,98.5,21
2020/03/16,    95.6000,95.6,95.6,95.6,2
2020/03/17,    95.6000,95.6,95.6,95.6,0
2020/03/18,    94.0000,94.0,94.0,94.0,0
2020/03/19,    94.0000,94.0,94.0,94.0,3
2020/03/20,    94.0000,94.0,94.0,94.0,0
2020/03/23,    93.5000,93.5,93.5,93.5,0
2020/03/24,    94.0000,94.0,94.0,94.0,1
2020/03/25,    94.0000,94.0,94.0,94.0,0
2020/03/26,    94.0000,94.0,94.0,94.0,0
2020/03/27,    94.0000,94.0,94.0,94.0,0
2020/03/30,    94.0000,94.0,94.0,94.0,0
2020/03/31,    94.0000,94.0,94.0,94.0,0
2020/04/01,    94.0000,94.0,94.0,94.0,0
2020/04/06,    94.0000,94.0,94.0,94.0,0
2020/04/07,    94.0000,94.0,94.0,94.0,0
2020/04/08,    94.0000,94.0,94.0,94.0,0
2020/04/09,    94.0000,94.0,94.0,94.0,0
