年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
2020/04/29,   105.3000,107.7,105.3,107.0,936
2020/04/30,   107.7000,108.7,107.7,107.7,356
2020/05/04,   107.8000,110.0,107.8,110.0,685
2020/05/05,   111.4000,115.5,110.0,110.55,524
2020/05/06,   111.9500,112.0,109.7,109.7,82
2020/05/07,   110.9000,111.45,109.15,110.0,189
2020/05/08,   111.1000,121.0,111.1,119.1,430
2020/05/11,   118.6500,120.5,115.1,119.7,183
2020/05/12,   119.2000,119.6,117.7,118.5,700
2020/05/13,   119.5000,123.0,119.5,120.8,165
2020/05/14,   122.0000,124.0,121.0,122.6,727
2020/05/15,   123.9500,124.0,118.5,119.0,99
2020/05/18,   118.0000,119.0,117.1,117.7,27
2020/05/19,   118.0000,118.0,115.7,116.0,32
2020/05/20,   117.5000,118.5,117.5,118.0,26
2020/05/21,   118.4000,119.0,118.1,118.1,34
2020/05/22,   117.7000,117.7,116.0,116.0,29
2020/05/25,   116.0000,116.5,115.0,115.0,7
2020/05/26,   115.5000,116.0,115.0,115.0,25
2020/05/27,   115.5000,116.0,114.5,115.5,9
2020/05/28,   115.7000,116.8,115.0,115.0,23
2020/05/29,   116.0000,120.0,116.0,118.0,79
2020/06/01,   118.5000,118.5,117.6,118.0,19
2020/06/02,   119.9000,123.0,119.9,120.5,63
2020/06/03,   120.0000,121.5,120.0,120.1,30
2020/06/04,   120.2000,121.2,119.5,120.8,30
2020/06/05,   120.8000,122.0,120.2,120.5,60
2020/06/08,   123.0000,123.05,120.0,120.0,34
2020/06/09,   121.0000,123.0,121.0,121.25,45
2020/06/10,   121.2500,122.9,119.05,122.9,51
2020/06/11,   124.0000,127.0,120.5,121.05,98
2020/06/12,   119.5500,122.5,119.55,120.0,25
2020/06/15,   119.9000,120.5,119.4,119.4,43
2020/06/16,   120.5000,121.4,120.0,121.4,41
2020/06/17,   121.4000,121.8,120.2,120.2,27
2020/06/18,   120.5000,120.75,120.0,120.0,24
2020/06/19,   121.0000,121.0,120.7,120.7,14
2020/06/22,   120.7000,120.7,119.55,119.6,30
2020/06/23,   120.0000,122.0,119.5,119.6,27
2020/06/24,   119.7000,120.0,119.5,119.5,16
2020/06/29,   119.5000,119.5,118.6,119.3,36
2020/06/30,   119.3000,119.9,119.3,119.4,14
2020/07/01,   119.4000,121.5,119.4,121.5,59
2020/07/02,   122.0000,122.3,121.6,121.9,36
2020/07/03,   121.9000,121.9,121.3,121.55,84
2020/07/06,   122.4000,123.0,122.0,123.0,43
2020/07/07,   124.0000,129.5,123.5,129.35,80
2020/07/08,   129.4000,129.4,127.1,128.75,60
2020/07/09,   128.7500,128.75,127.1,127.1,26
2020/07/10,   127.8000,127.8,123.35,126.8,76
2020/07/13,   126.8000,127.5,126.8,126.8,47
2020/07/14,   126.8000,127.0,126.4,126.5,134
2020/07/15,   127.0000,127.0,125.0,125.0,14
2020/07/16,   125.1000,126.0,124.75,125.0,14
2020/07/17,   125.0000,126.0,123.5,123.5,54
2020/07/20,   121.1500,121.5,118.0,119.6,53
2020/07/21,   120.0000,120.3,120.0,120.2,53
2020/07/22,   120.2000,122.6,120.2,122.2,43
2020/07/23,   124.0000,124.4,121.9,122.3,84
2020/07/24,   122.6000,123.6,120.5,120.5,34
2020/07/27,   125.9000,126.05,122.35,126.05,254
2020/07/28,   130.0000,138.6,130.0,138.6,357
2020/07/29,   143.0000,150.0,143.0,147.3,170
2020/07/30,   147.3000,148.5,144.9,146.0,35
2020/07/31,   145.2000,147.85,145.2,147.85,16
2020/08/03,   151.0000,156.0,149.0,149.8,153
2020/08/04,   146.3500,146.35,139.6,142.8,30
2020/08/05,   142.9500,143.0,141.05,141.05,9
2020/08/06,   145.0000,145.0,143.0,143.0,19
2020/08/07,   138.0000,138.0,138.0,138.0,2
2020/08/10,   136.3000,139.0,134.3,139.0,16
2020/08/11,   138.5500,139.0,138.55,139.0,5
2020/08/12,   130.8000,130.8,130.8,130.8,3
2020/08/13,   133.4500,134.0,132.7,133.15,25
2020/08/14,   137.0000,137.0,137.0,137.0,1
2020/08/17,   138.1000,138.6,138.1,138.6,5
2020/08/18,   144.9000,145.5,144.9,145.5,8
2020/08/19,   149.2000,150.0,146.05,146.05,28
2020/08/20,   146.0500,146.05,146.05,146.05,0
2020/08/21,   142.0000,142.0,142.0,142.0,0
2020/08/24,   136.3000,139.0,136.3,139.0,4
2020/08/25,   142.0000,142.0,140.6,140.6,3
2020/08/26,   141.2000,141.2,141.2,141.2,2
2020/08/27,   141.8000,141.8,141.8,141.8,1
2020/08/28,   142.6000,142.6,141.9,141.9,7
2020/08/31,   144.5000,146.0,144.5,146.0,15
2020/09/01,   145.8000,146.2,144.05,144.35,14
2020/09/02,   151.0000,158.0,150.0,158.0,33
2020/09/03,   158.0000,158.0,158.0,158.0,0
2020/09/04,   158.0000,158.0,158.0,158.0,0
2020/09/07,   151.0000,154.0,151.0,154.0,2
2020/09/08,   154.0000,154.0,154.0,154.0,0
2020/09/09,   168.0000,170.0,166.0,166.0,5
2020/09/10,   163.0000,163.0,163.0,163.0,4
2020/09/11,   163.0000,163.0,163.0,163.0,0
2020/09/14,   163.0000,163.0,163.0,163.0,0
2020/09/15,   163.0000,163.0,163.0,163.0,0
2020/09/16,   163.0000,163.0,163.0,163.0,0
2020/09/17,   150.0000,151.0,150.0,151.0,3
2020/09/18,   151.0000,151.0,151.0,151.0,0
2020/09/21,   151.0000,151.0,151.0,151.0,0
2020/09/22,   151.0000,151.0,151.0,151.0,0
2020/09/23,   151.0000,151.0,151.0,151.0,0
2020/09/24,   151.0000,151.0,151.0,151.0,0
2020/09/25,   151.0000,151.0,151.0,151.0,0
2020/09/28,   151.0000,151.0,151.0,151.0,0
2020/09/29,   151.0000,151.0,151.0,151.0,0
2020/09/30,   151.0000,151.0,151.0,151.0,0
2020/10/05,   151.0000,151.0,151.0,151.0,0
2020/10/06,   151.0000,151.0,151.0,151.0,0
2020/10/07,   149.0000,149.0,149.0,149.0,0
2020/10/08,   146.0500,146.05,146.05,146.05,1
2020/10/12,   148.9500,148.95,148.95,148.95,5
2020/10/13,   149.9500,152.0,149.95,152.0,3
2020/10/14,   152.0000,152.0,152.0,152.0,0
2020/10/15,   152.0000,152.0,152.0,152.0,0
2020/10/16,   152.0000,152.0,152.0,152.0,0
