年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
2004/06/04,   101.0000,101.0,101.0,101.0,10
2004/06/07,   101.0000,101.0,101.0,101.0,0
2004/06/08,   101.0000,101.0,100.5,100.5,16
2004/06/09,   100.8500,100.85,100.85,100.85,0
2004/06/10,    98.0000,98.0,98.0,98.0,1
2004/06/11,    98.0000,98.0,98.0,98.0,0
2004/06/14,    98.0000,98.0,98.0,98.0,0
2004/06/15,    98.0000,98.0,98.0,98.0,0
2004/06/16,    99.0000,99.0,99.0,99.0,10
2004/06/17,    99.0000,99.0,99.0,99.0,0
2004/06/18,    99.0000,99.0,99.0,99.0,0
2004/06/21,    99.0000,99.0,99.0,99.0,0
2004/06/23,    99.0000,99.0,99.0,99.0,0
2004/06/24,    99.0000,99.0,99.0,99.0,0
2004/06/25,    99.0000,99.0,99.0,99.0,0
2004/06/28,    99.0000,99.0,99.0,99.0,0
2004/06/29,    99.0000,99.0,99.0,99.0,0
2004/06/30,    99.0000,99.0,99.0,99.0,0
2004/07/01,    99.0000,99.0,99.0,99.0,0
2004/07/02,    91.2000,91.2,91.2,91.2,30
2004/07/05,    90.0000,90.0,90.0,90.0,2
2004/07/06,    90.0000,90.0,90.0,90.0,0
2004/07/07,    89.0000,89.0,89.0,89.0,11
2004/07/08,    85.0000,85.0,82.8,82.8,22
2004/07/09,    80.0000,81.1,80.0,81.1,9
2004/07/12,    80.5000,80.5,80.5,80.5,0
2004/07/13,    80.0000,80.55,80.0,80.55,15
2004/07/14,    85.7000,85.7,85.7,85.7,1
2004/07/15,    85.7000,85.7,85.7,85.7,0
2004/07/16,    90.0000,90.0,90.0,90.0,1
2004/07/19,    83.7000,83.7,83.7,83.7,3
2004/07/20,    78.0000,78.0,77.85,77.85,2
2004/07/21,    77.9000,77.9,77.9,77.9,0
2004/07/22,    79.9000,79.9,73.0,73.0,21
2004/07/23,    78.4500,78.45,78.45,78.45,50
2004/07/26,    78.4500,78.45,78.45,78.45,0
2004/07/27,    78.4500,78.45,78.45,78.45,0
2004/07/28,    77.0000,77.0,76.5,76.5,2
2004/07/29,    82.1000,82.1,82.1,82.1,1
2004/07/30,    84.9000,84.9,84.9,84.9,1
2004/08/02,    79.0000,79.0,79.0,79.0,4
2004/08/03,    74.1000,75.2,74.05,75.2,26
2004/08/04,    80.0000,80.0,80.0,80.0,1
2004/08/05,    80.0000,80.0,80.0,80.0,0
2004/08/06,    80.0000,80.0,80.0,80.0,0
2004/08/09,    80.0000,80.0,80.0,80.0,0
2004/08/10,    80.0000,80.0,80.0,80.0,0
2004/08/11,    80.0000,80.0,80.0,80.0,0
2004/08/12,    75.0000,75.0,75.0,75.0,2
2004/08/13,    75.0000,75.0,75.0,75.0,0
2004/08/16,    75.0000,75.0,75.0,75.0,0
2004/08/17,    75.0000,75.0,75.0,75.0,0
2004/08/18,    75.0000,75.0,75.0,75.0,0
2004/08/19,    75.0000,75.0,75.0,75.0,0
2004/08/20,    75.0000,75.0,75.0,75.0,0
2004/08/23,    75.0000,75.0,75.0,75.0,0
2004/08/26,    75.0000,75.0,75.0,75.0,0
2004/08/27,    75.0000,75.0,75.0,75.0,0
2004/08/30,    75.0000,75.0,75.0,75.0,0
2004/08/31,    76.0000,76.0,76.0,76.0,2
2004/09/01,    76.0000,76.0,76.0,76.0,0
2004/09/02,    76.0000,76.0,76.0,76.0,0
2004/09/03,    76.0000,76.0,76.0,76.0,0
2004/09/06,    76.0000,76.0,76.0,76.0,0
2004/09/07,    76.0000,76.0,76.0,76.0,0
2004/09/08,    76.0000,76.0,76.0,76.0,0
2004/09/09,    76.0000,76.0,76.0,76.0,0
2004/09/10,    76.0000,76.0,76.0,76.0,0
2004/09/13,    76.0000,76.0,76.0,76.0,0
2004/09/14,    76.0000,76.0,76.0,76.0,0
2004/09/15,    76.0000,76.0,76.0,76.0,0
2004/09/16,    76.0000,76.0,76.0,76.0,0
2004/09/17,    78.9000,80.9,78.9,80.9,6
2004/09/20,    79.7000,79.7,79.7,79.7,0
2004/09/21,    79.0000,79.0,79.0,79.0,3
2004/09/22,    80.0000,82.0,79.0,82.0,18
2004/09/23,    77.0000,80.9,77.0,80.9,20
2004/09/24,    80.2000,80.2,80.2,80.2,0
2004/09/27,    80.2000,80.2,80.2,80.2,0
2004/09/29,    79.0000,85.0,79.0,85.0,4
2004/09/30,    87.6000,88.0,87.4,88.0,501
2004/10/01,    87.6000,87.6,87.6,87.6,0
2004/10/04,    87.6000,87.6,87.6,87.6,0
2004/10/05,    87.6000,87.6,87.6,87.6,0
2004/10/06,    87.6000,87.6,87.6,87.6,0
2004/10/07,    87.6000,87.6,87.6,87.6,0
2004/10/08,    87.6000,87.6,87.6,87.6,0
2004/10/11,    87.6000,87.6,87.6,87.6,0
2004/10/12,    87.6000,87.6,87.6,87.6,0
2004/10/13,    81.4500,81.45,81.45,81.45,1
2004/10/14,    81.4500,81.45,81.45,81.45,0
2004/10/15,    81.4500,81.45,81.45,81.45,0
2004/10/18,    81.4500,81.45,81.45,81.45,0
2004/10/19,    81.4500,81.45,81.45,81.45,0
2004/10/20,    81.4500,81.45,81.45,81.45,0
2004/10/21,    81.4500,81.45,81.45,81.45,0
2004/10/22,    81.4500,81.45,81.45,81.45,0
2004/10/26,    81.4500,81.45,81.45,81.45,0
2004/10/27,    81.4500,81.45,81.45,81.45,0
2004/10/28,    81.4500,81.45,81.45,81.45,0
2004/10/29,    81.4500,81.45,81.45,81.45,0
2004/11/01,    81.4500,81.45,81.45,81.45,0
2004/11/02,    81.4500,81.45,81.45,81.45,0
2004/11/03,    81.4500,81.45,81.45,81.45,0
2004/11/04,    81.4500,81.45,81.45,81.45,0
2004/11/05,    81.4500,81.45,81.45,81.45,0
2004/11/08,    81.4500,81.45,81.45,81.45,0
2004/11/09,    81.4500,81.45,81.45,81.45,0
2004/11/10,    81.4500,81.45,81.45,81.45,0
2004/11/11,    81.4500,81.45,81.45,81.45,0
2004/11/12,    81.4500,81.45,81.45,81.45,0
2004/11/15,    81.4500,81.45,81.45,81.45,0
2004/11/16,    81.4500,81.45,81.45,81.45,0
2004/11/17,    81.4500,81.45,81.45,81.45,0
2004/11/18,    81.4500,81.45,81.45,81.45,0
2004/11/19,    81.4500,81.45,81.45,81.45,0
2004/11/22,    81.4500,81.45,81.45,81.45,0
2004/11/23,    81.4500,81.45,81.45,81.45,0
2004/11/24,    81.4500,81.45,81.45,81.45,0
2004/11/25,    81.4500,81.45,81.45,81.45,0
2004/11/26,    81.4500,81.45,81.45,81.45,0
2004/11/29,    81.4500,81.45,81.45,81.45,0
2004/11/30,    81.4500,81.45,81.45,81.45,0
2004/12/01,    81.4500,81.45,81.45,81.45,0
2004/12/02,    81.4500,81.45,81.45,81.45,0
2004/12/03,    81.4500,81.45,81.45,81.45,0
2004/12/06,    81.4500,81.45,81.45,81.45,0
2004/12/07,    81.4500,81.45,81.45,81.45,0
2004/12/08,    81.4500,81.45,81.45,81.45,0
2004/12/09,    81.4500,81.45,81.45,81.45,0
2004/12/10,    81.4500,81.45,81.45,81.45,0
2004/12/13,    81.4500,81.45,81.45,81.45,0
2004/12/14,    81.4500,81.45,81.45,81.45,0
2004/12/15,    81.4500,81.45,81.45,81.45,0
2004/12/16,    81.4500,81.45,81.45,81.45,0
2004/12/17,    81.4500,81.45,81.45,81.45,0
2004/12/20,    81.4500,81.45,81.45,81.45,0
2004/12/21,    81.4500,81.45,81.45,81.45,0
2004/12/22,    81.0000,81.0,81.0,81.0,0
2004/12/23,    81.0000,81.0,81.0,81.0,0
2004/12/24,    81.0000,81.0,81.0,81.0,0
2004/12/27,    81.0000,81.0,81.0,81.0,0
2004/12/28,    81.0000,81.0,81.0,81.0,0
2004/12/29,    81.0000,81.0,81.0,81.0,0
2004/12/30,    85.0000,85.0,81.0,81.0,5
2004/12/31,    85.0000,88.8,85.0,88.8,5
2005/01/03,    87.3000,87.3,87.3,87.3,0
2005/01/04,    87.3000,87.3,87.3,87.3,0
2005/01/05,    87.3000,87.3,87.3,87.3,0
2005/01/06,    91.0000,91.0,91.0,91.0,50
2005/01/07,    91.0000,91.0,91.0,91.0,0
2005/01/10,    91.0000,91.0,91.0,91.0,0
2005/01/11,    91.0000,91.0,91.0,91.0,0
2005/01/12,    91.0000,91.0,91.0,91.0,0
2005/01/13,    91.0000,91.0,91.0,91.0,0
2005/01/14,    91.0000,91.0,91.0,91.0,0
2005/01/17,    91.0000,91.0,91.0,91.0,0
2005/01/18,    91.0000,91.0,91.0,91.0,0
2005/01/19,    91.0000,91.0,91.0,91.0,0
