年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
2004/09/23,    35.8000,35.8,33.8,34.3,1387
2004/09/24,    34.5000,36.4,34.5,35.6,703
2004/09/27,    35.5000,35.5,33.7,34.4,224
2004/09/29,    34.6000,35.3,34.6,35.0,323
2004/09/30,    36.2000,36.2,34.7,34.8,247
2004/10/01,    34.8000,35.2,33.0,34.5,394
2004/10/04,    35.2000,35.5,34.6,35.2,247
2004/10/05,    35.7000,35.7,35.0,35.2,218
2004/10/06,    35.2000,36.7,35.2,36.7,369
2004/10/07,    37.5000,39.2,37.5,39.2,524
2004/10/08,    41.9000,41.9,40.5,40.5,1258
2004/10/11,    40.4000,40.5,38.0,39.1,486
2004/10/12,    38.5000,38.9,37.5,37.7,334
2004/10/13,    38.0000,38.9,38.0,38.0,98
2004/10/14,    38.1000,38.5,37.5,37.6,138
2004/10/15,    37.6000,38.9,37.5,37.7,105
2004/10/18,    38.7000,38.7,35.7,35.7,90
2004/10/19,    36.0000,36.0,34.0,34.5,279
2004/10/20,    34.5000,34.5,33.6,33.6,139
2004/10/21,    29.3000,30.2,29.3,30.1,200
2004/10/22,    30.5000,30.5,28.5,28.5,149
2004/10/26,    28.1000,28.1,26.6,26.9,121
2004/10/27,    26.9000,27.3,26.0,27.1,61
2004/10/28,    27.5000,28.9,27.5,28.9,170
2004/10/29,    29.2000,30.0,28.6,29.5,171
2004/11/01,    30.3000,30.5,28.3,28.3,103
2004/11/02,    28.3000,29.0,28.3,28.7,62
2004/11/03,    28.7000,29.4,28.7,29.2,87
2004/11/04,    27.6000,29.9,27.6,29.3,113
2004/11/05,    29.3000,29.4,28.7,28.7,180
2004/11/08,    28.5000,28.5,27.0,28.0,27
2004/11/09,    27.1000,27.5,27.1,27.1,35
2004/11/10,    27.0000,27.0,26.1,26.6,44
2004/11/11,    26.1000,26.1,25.5,26.0,77
2004/11/12,    26.2000,26.4,25.9,26.1,66
2004/11/15,    26.2000,26.3,25.7,26.0,60
2004/11/16,    26.0000,26.2,26.0,26.2,38
2004/11/17,    26.2000,26.7,26.2,26.4,76
2004/11/18,    26.6000,27.0,26.4,26.8,99
2004/11/19,    26.8000,27.0,26.2,27.0,64
2004/11/22,    26.5000,26.5,26.0,26.4,50
2004/11/23,    26.4000,26.4,25.6,26.2,22
2004/11/24,    26.3000,26.3,25.8,26.2,30
2004/11/25,    25.8000,25.8,24.6,24.8,75
2004/11/26,    24.8000,25.5,24.8,24.8,20
2004/11/29,    25.7000,26.1,24.9,25.2,125
2004/11/30,    24.5000,25.1,24.1,25.1,36
2004/12/01,    24.7000,25.0,24.4,24.5,23
2004/12/02,    25.1000,25.3,25.0,25.3,47
2004/12/03,    25.4000,25.4,24.5,25.0,33
2004/12/06,    25.0000,25.0,24.5,24.5,11
2004/12/07,    24.9000,25.3,24.7,24.8,24
2004/12/08,    24.2000,24.6,24.2,24.2,24
2004/12/09,    24.3000,24.3,23.8,23.9,32
2004/12/10,    23.8000,24.1,23.8,24.1,12
2004/12/13,    24.5000,25.7,24.4,25.7,245
2004/12/14,    25.7000,25.8,25.0,25.1,86
2004/12/15,    25.5000,25.6,25.1,25.2,68
2004/12/16,    25.5000,26.9,25.5,26.9,148
2004/12/17,    27.7000,28.7,27.5,28.7,414
2004/12/20,    27.3000,30.0,27.3,29.1,342
2004/12/21,    28.6000,29.0,28.3,28.7,130
2004/12/22,    29.0000,29.0,28.0,28.1,95
2004/12/23,    28.1000,28.1,27.0,27.0,117
2004/12/24,    27.1000,27.3,26.6,26.9,108
2004/12/27,    26.7000,26.8,25.2,25.5,206
2004/12/28,    25.3000,25.8,25.1,25.1,91
2004/12/29,    25.5000,26.1,25.5,25.6,136
2004/12/30,    26.1000,26.1,25.2,25.3,77
2004/12/31,    25.1000,25.6,24.8,25.3,95
2005/01/03,    25.7000,26.6,25.5,26.0,126
2005/01/04,    26.4000,26.4,25.5,26.0,51
2005/01/05,    25.8000,27.8,25.7,26.8,267
2005/01/06,    27.2000,27.2,25.7,25.7,108
2005/01/07,    25.7000,26.2,25.1,25.3,105
2005/01/10,    25.3000,25.3,24.7,24.9,63
2005/01/11,    24.8000,25.0,24.6,25.0,40
2005/01/12,    25.1000,25.1,24.6,24.7,36
2005/01/13,    25.0000,25.0,23.8,24.1,83
2005/01/14,    24.0000,24.8,24.0,24.1,38
2005/01/17,    25.7000,25.7,24.9,25.3,68
2005/01/18,    25.6000,25.6,24.8,24.8,17
2005/01/19,    24.8000,24.8,24.3,24.3,21
2005/01/20,    24.1000,25.3,24.1,24.7,40
2005/01/21,    24.9000,26.4,24.8,26.2,222
2005/01/24,    25.4000,25.8,24.8,24.9,125
2005/01/25,    24.8000,25.4,24.6,24.7,45
2005/01/26,    25.3000,25.6,24.8,24.8,52
2005/01/27,    25.1000,25.8,25.1,25.3,154
2005/01/28,    25.3000,25.5,25.0,25.0,73
2005/01/31,    25.1000,26.3,25.1,26.3,256
2005/02/01,    26.5000,26.5,25.5,25.8,114
2005/02/02,    26.0000,26.1,25.5,25.6,179
2005/02/03,    25.4000,25.5,25.2,25.5,108
2005/02/14,    26.2000,27.2,26.1,27.2,352
2005/02/15,    28.3000,29.0,27.4,29.0,793
2005/02/16,    29.0000,30.5,28.5,29.9,1048
2005/02/17,    29.5000,30.3,29.0,29.1,907
2005/02/18,    29.0000,31.1,28.7,30.6,1827
2005/02/21,    30.5000,30.5,28.5,28.8,1108
2005/02/22,    29.0000,29.7,28.8,28.9,771
2005/02/23,    28.6000,30.9,28.6,30.9,831
2005/02/24,    30.9000,30.9,28.9,29.0,859
2005/02/25,    30.3000,30.3,28.6,28.7,564
2005/03/01,    29.0000,29.1,28.5,28.8,256
2005/03/02,    28.9500,29.9,28.8,29.2,486
2005/03/03,    29.6500,31.2,29.2,31.2,1118
2005/03/04,    31.2000,33.2,31.2,31.7,1974
2005/03/07,    32.0000,33.8,32.0,32.5,1377
2005/03/08,    33.2000,34.4,32.5,32.8,1659
2005/03/09,    32.5000,33.5,31.6,32.8,1040
2005/03/10,    32.3000,32.6,31.0,31.4,1059
2005/03/11,    31.9000,33.0,31.8,32.0,1019
2005/03/14,    31.5000,34.2,31.5,33.7,1714
2005/03/15,    33.6000,33.6,31.35,31.6,1264
2005/03/16,    30.0000,31.8,30.0,30.6,519
2005/03/17,    30.1000,31.0,29.7,29.85,419
2005/03/18,    30.6000,31.0,29.9,31.0,358
2005/03/21,    30.5000,32.1,30.5,31.2,508
2005/03/22,    31.2000,32.0,30.0,30.2,693
2005/03/23,    30.3000,30.85,30.0,30.5,251
2005/03/24,    30.9500,30.95,30.5,30.6,226
2005/03/25,    31.0000,32.5,30.65,32.0,827
2005/03/28,    32.5000,32.5,31.5,31.5,588
2005/03/29,    31.5000,31.5,30.0,30.0,503
2005/03/30,    29.8000,30.45,29.2,29.6,286
2005/03/31,    30.0000,30.5,30.0,30.15,234
2005/04/01,    30.2000,30.3,29.2,30.1,373
2005/04/04,    29.6000,31.0,29.6,30.5,463
2005/04/06,    30.7000,30.7,30.0,30.0,200
2005/04/07,    30.0000,30.1,29.2,29.4,369
2005/04/08,    29.3000,29.6,29.3,29.6,143
2005/04/11,    27.5500,28.5,27.55,27.55,618
2005/04/12,    26.4000,26.5,25.65,26.3,608
2005/04/13,    26.6000,27.0,26.4,26.7,272
2005/04/14,    26.4000,27.2,26.3,26.3,144
2005/04/15,    26.3000,26.3,25.65,25.65,180
2005/04/18,    25.2000,25.2,23.9,23.9,524
2005/04/19,    24.5000,24.5,23.2,23.25,199
2005/04/20,    23.2000,24.05,22.0,22.95,437
2005/04/21,    22.7500,23.25,22.7,22.8,154
2005/04/22,    23.3000,24.0,22.95,23.3,155
2005/04/25,    23.3000,23.75,23.2,23.5,123
