年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
2002/12/02,   107.0000,107.0,107.0,107.0,6
2002/12/03,   111.0000,111.0,111.0,111.0,2
2002/12/04,   111.0000,111.0,111.0,111.0,0
2002/12/05,   107.5000,107.5,107.5,107.5,1
2002/12/06,   107.5000,107.5,107.5,107.5,0
2002/12/09,   107.5000,107.5,107.5,107.5,0
2002/12/10,   107.0000,107.0,107.0,107.0,20
2002/12/11,   107.0000,107.0,107.0,107.0,0
2002/12/12,   107.0000,107.0,107.0,107.0,20
2002/12/13,   107.1000,107.1,107.0,107.0,20
2002/12/16,   107.0000,107.0,107.0,107.0,1
2002/12/17,   107.0000,107.0,107.0,107.0,0
2002/12/18,   107.0000,107.0,107.0,107.0,0
2002/12/19,   107.0000,107.0,107.0,107.0,0
2002/12/20,   107.0000,107.0,107.0,107.0,0
2002/12/23,   107.0000,107.0,107.0,107.0,0
2002/12/24,   107.0000,107.0,107.0,107.0,0
2002/12/25,   107.0000,107.0,107.0,107.0,0
2002/12/26,   107.0000,107.0,107.0,107.0,0
2002/12/27,   107.0000,107.0,107.0,107.0,0
2002/12/30,   107.0000,107.0,107.0,107.0,0
2002/12/31,   107.0000,107.0,107.0,107.0,0
2003/01/02,   107.0000,107.0,107.0,107.0,0
2003/01/03,   107.0000,107.0,107.0,107.0,0
2003/01/06,   107.0000,107.0,107.0,107.0,0
2003/01/07,   107.0000,107.0,107.0,107.0,0
2003/01/08,   107.0000,107.0,107.0,107.0,0
2003/01/09,   107.0000,107.0,107.0,107.0,0
2003/01/10,   103.8500,103.85,103.85,103.85,1
2003/01/13,   107.0000,107.0,107.0,107.0,30
2003/01/14,   107.0000,107.0,107.0,107.0,0
2003/01/15,   107.0000,107.0,107.0,107.0,0
2003/01/16,   107.0000,107.0,107.0,107.0,0
2003/01/17,   107.0000,107.0,107.0,107.0,0
2003/01/20,   107.0000,107.0,107.0,107.0,0
2003/01/21,   107.0000,107.0,107.0,107.0,0
2003/01/22,   105.0000,105.0,105.0,105.0,20
2003/01/23,   105.0000,105.0,105.0,105.0,0
2003/01/24,   105.0000,105.0,105.0,105.0,0
2003/01/27,   105.0000,105.0,105.0,105.0,0
2003/01/28,   105.0000,105.0,105.0,105.0,0
2003/02/06,   105.0000,105.0,105.0,105.0,0
2003/02/07,   105.0000,105.0,105.0,105.0,0
2003/02/10,   105.0000,105.0,105.0,105.0,0
2003/02/11,   105.0000,105.0,105.0,105.0,0
2003/02/12,   105.0000,105.0,105.0,105.0,0
2003/02/13,   105.0000,105.0,105.0,105.0,0
2003/02/14,   105.0000,105.0,105.0,105.0,0
2003/02/17,   106.0000,106.0,106.0,106.0,5
2003/02/18,   106.0000,106.0,106.0,106.0,0
2003/02/19,   106.0000,106.0,106.0,106.0,2
2003/02/20,   106.0000,106.0,106.0,106.0,0
2003/02/21,   106.0000,106.0,106.0,106.0,0
2003/02/24,   106.0000,106.0,106.0,106.0,0
2003/02/25,   106.0000,106.0,106.0,106.0,0
2003/02/26,   104.5000,105.0,104.5,105.0,40
2003/02/27,   105.0000,105.0,105.0,105.0,0
2003/03/03,   105.0000,105.0,105.0,105.0,0
2003/03/04,   105.0000,105.5,105.0,105.5,24
2003/03/05,   105.1000,105.1,105.1,105.1,5
2003/03/06,   105.1000,105.1,105.1,105.1,0
2003/03/07,   105.1000,105.1,105.1,105.1,0
2003/03/10,   105.1000,105.1,105.1,105.1,0
2003/03/11,   105.0000,105.0,105.0,105.0,1
2003/03/12,   105.0000,105.0,105.0,105.0,0
2003/03/13,   107.0000,107.0,107.0,107.0,20
2003/03/14,   108.0000,108.0,108.0,108.0,11
2003/03/17,   108.0000,108.0,108.0,108.0,0
2003/03/18,   108.0000,108.0,108.0,108.0,0
2003/03/19,   108.0000,108.0,108.0,108.0,0
2003/03/20,   108.0000,108.0,108.0,108.0,0
2003/03/21,   108.0000,108.1,108.0,108.1,45
2003/03/24,   108.1000,108.1,108.1,108.1,0
2003/03/25,   108.1000,108.1,108.1,108.1,0
2003/03/26,   108.1000,108.1,108.1,108.1,0
2003/03/27,   108.0000,108.0,108.0,108.0,34
2003/03/28,   107.0000,107.0,107.0,107.0,300
2003/03/31,   107.0000,107.0,107.0,107.0,0
2003/04/01,   105.0000,105.0,105.0,105.0,1
2003/04/02,   105.0000,105.0,105.0,105.0,0
2003/04/03,   105.0000,105.0,105.0,105.0,0
2003/04/04,   107.0000,107.0,107.0,107.0,250
2003/04/07,   107.6000,107.7,107.6,107.7,2
2003/04/08,   107.7000,107.7,107.7,107.7,0
2003/04/09,   107.7000,107.7,107.7,107.7,0
2003/04/10,   107.7000,107.7,107.7,107.7,0
2003/04/11,   107.7000,107.7,107.7,107.7,0
2003/04/14,   107.7000,107.7,107.7,107.7,0
2003/04/15,   107.7000,107.7,107.7,107.7,0
2003/04/16,   107.7000,107.7,107.7,107.7,0
2003/04/17,   107.7000,107.7,107.7,107.7,0
2003/04/18,   109.0000,109.0,109.0,109.0,1
2003/04/21,   109.0000,109.0,109.0,109.0,300
2003/04/22,   109.0000,109.0,109.0,109.0,1
2003/04/23,   109.0000,109.0,109.0,109.0,0
2003/04/24,   110.0000,110.0,109.0,109.0,12
2003/04/25,   109.0000,109.0,109.0,109.0,0
2003/04/28,   107.0000,107.0,107.0,107.0,15
2003/04/29,   107.0000,107.0,107.0,107.0,0
2003/04/30,   107.0500,107.05,107.05,107.05,2
2003/05/02,   107.0500,107.05,107.05,107.05,0
2003/05/05,   108.0000,108.0,108.0,108.0,1
2003/05/06,   108.0000,108.0,108.0,108.0,2
2003/05/07,   108.0000,108.0,108.0,108.0,0
2003/05/08,   108.5000,108.5,108.5,108.5,10
2003/05/09,   108.5000,108.5,108.5,108.5,0
2003/05/12,   108.5000,108.5,108.5,108.5,0
2003/05/13,   108.5000,108.5,108.5,108.5,0
2003/05/14,   108.5000,108.5,108.5,108.5,0
2003/05/15,   108.5000,108.5,108.5,108.5,0
2003/05/16,   108.5000,108.5,108.5,108.5,0
2003/05/19,   108.5000,108.5,108.5,108.5,0
2003/05/20,   108.5000,108.5,108.5,108.5,0
2003/05/21,   108.5000,108.5,108.5,108.5,0
2003/05/22,   108.5000,108.5,108.5,108.5,0
