年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
1998/11/13,    22.0000,22.0,20.1,20.7,794
1998/11/16,    20.7000,21.2,20.6,20.8,648
1998/11/17,    21.1000,22.2,21.1,22.2,564
1998/11/18,    23.7000,23.7,23.7,23.7,565
1998/11/19,    25.3000,25.3,24.2,24.5,2218
1998/11/20,    24.5000,24.8,23.9,24.3,806
1998/11/21,    24.3000,24.4,23.7,24.0,487
1998/11/23,    24.0000,24.0,23.2,23.3,532
1998/11/24,    23.3000,23.3,22.6,22.8,563
1998/11/25,    23.0000,23.7,22.7,23.4,598
1998/11/26,    23.5000,25.0,23.5,25.0,1154
1998/11/27,    25.6000,26.1,24.7,24.8,879
1998/11/30,    24.7000,24.9,24.1,24.5,308
1998/12/01,    24.0000,25.0,24.0,24.6,109
1998/12/02,    24.8000,25.0,24.5,24.9,150
1998/12/03,    24.9000,25.9,24.8,25.6,665
1998/12/04,    25.3000,25.7,25.1,25.2,531
1998/12/07,    26.3000,26.3,24.8,24.8,322
1998/12/08,    25.0000,25.0,24.2,24.3,159
1998/12/09,    24.2000,24.2,23.4,23.7,726
1998/12/10,    23.7000,23.9,23.0,23.8,234
1998/12/11,    23.6000,23.7,23.2,23.3,116
1998/12/14,    23.3000,23.6,23.3,23.5,86
1998/12/15,    23.8000,24.3,23.3,24.3,61
1998/12/16,    24.3000,24.8,24.2,24.3,253
1998/12/17,    24.5000,24.6,23.8,23.8,148
1998/12/18,    23.8000,23.8,23.2,23.3,147
1998/12/19,    23.3000,23.3,22.0,22.1,299
1998/12/21,    22.5000,23.2,22.5,22.5,184
1998/12/22,    23.0000,23.0,22.7,22.9,174
1998/12/23,    23.0000,23.1,22.5,22.9,131
1998/12/24,    22.9000,24.0,22.9,23.5,556
1998/12/28,    23.7000,24.0,23.5,23.9,578
1998/12/29,    23.0000,24.9,23.0,24.0,652
1998/12/30,    24.5000,24.5,24.0,24.0,155
1998/12/31,    24.0000,24.1,23.5,23.6,84
1999/01/05,    23.6000,23.6,23.0,23.0,46
1999/01/06,    23.0000,23.2,22.8,23.0,68
1999/01/07,    23.4000,23.4,23.1,23.4,47
1999/01/08,    23.0000,23.2,23.0,23.0,48
1999/01/11,    23.3000,23.3,22.8,22.8,58
1999/01/12,    22.8000,23.0,22.6,22.8,38
1999/01/13,    22.8000,22.8,22.5,22.5,156
1999/01/14,    22.5000,22.7,22.2,22.3,65
1999/01/15,    22.0000,22.9,22.0,22.3,43
1999/01/16,    22.8000,22.8,22.3,22.6,30
1999/01/18,    22.3000,22.3,22.2,22.2,44
1999/01/19,    22.2000,22.5,22.1,22.1,27
1999/01/20,    22.1000,22.4,21.8,21.8,131
1999/01/21,    21.8000,21.8,21.0,21.2,175
1999/01/22,    21.0000,21.0,20.8,20.8,75
1999/01/25,    20.0000,20.0,19.4,19.4,165
1999/01/26,    19.0000,19.0,18.1,18.4,371
1999/01/27,    18.4000,18.4,18.0,18.2,191
1999/01/28,    18.2000,18.4,18.0,18.4,50
1999/01/29,    18.4000,18.4,18.0,18.0,63
1999/01/30,    18.0000,18.9,18.0,18.9,71
1999/02/01,    18.5000,18.6,17.8,18.5,245
1999/02/02,    18.4000,18.4,18.0,18.2,38
1999/02/03,    18.2000,18.3,17.8,18.0,177
1999/02/04,    18.0000,18.3,17.8,17.9,72
1999/02/05,    18.2000,18.2,18.1,18.1,19
1999/02/06,    18.3000,19.3,18.3,19.3,102
1999/02/08,    19.3000,19.8,18.0,19.0,63
1999/02/09,    18.7000,19.4,18.7,19.2,31
1999/02/10,    19.4000,19.5,19.0,19.2,102
