年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
2004/04/28,   107.0000,107.0,107.0,107.0,2
2004/04/29,   105.2000,105.2,105.2,105.2,8
2004/04/30,   105.0000,105.0,104.05,104.05,11
2004/05/03,   103.0500,104.0,102.0,102.0,9
2004/05/04,   102.9000,102.9,102.9,102.9,0
2004/05/05,   100.5500,100.55,100.55,100.55,5
2004/05/06,   100.5500,100.55,100.55,100.55,8
2004/05/07,   100.5500,100.55,100.55,100.55,0
2004/05/10,   100.5500,100.55,100.55,100.55,0
2004/05/11,   102.0000,102.0,102.0,102.0,20
2004/05/12,   102.1000,103.0,102.1,103.0,20
2004/05/13,   102.6000,103.0,102.6,103.0,12
2004/05/14,   102.1000,102.1,102.0,102.0,25
2004/05/17,   102.0000,102.0,101.0,101.0,91
2004/05/18,   100.1000,100.1,98.0,98.0,43
2004/05/19,   101.5000,101.5,101.5,101.5,15
2004/05/20,   101.1000,101.1,101.1,101.1,11
2004/05/21,   101.1000,101.1,101.1,101.1,0
2004/05/24,   101.1000,101.1,101.1,101.1,0
2004/05/25,   101.1000,101.1,101.1,101.1,0
2004/05/26,   101.0000,101.0,101.0,101.0,15
2004/05/27,   101.0000,101.0,101.0,101.0,3
2004/05/28,   101.0000,101.0,101.0,101.0,2
2004/05/31,   101.0000,101.0,101.0,101.0,5
2004/06/01,   101.0000,101.0,101.0,101.0,0
2004/06/02,   101.4000,101.4,101.4,101.4,10
2004/06/03,   100.1000,100.1,100.05,100.05,16
2004/06/04,   101.0000,101.0,101.0,101.0,10
2004/06/07,   101.0000,101.0,101.0,101.0,0
2004/06/08,   101.0000,101.0,101.0,101.0,0
2004/06/09,   101.0000,101.0,101.0,101.0,0
2004/06/10,   101.1000,101.1,101.1,101.1,1
2004/06/11,   101.1000,101.1,101.1,101.1,0
2004/06/14,   100.0500,100.05,100.05,100.05,40
2004/06/15,    99.9000,99.9,99.9,99.9,10
2004/06/16,    99.9000,99.9,99.9,99.9,0
2004/06/17,    99.9000,99.9,99.9,99.9,0
2004/06/18,    97.0000,97.0,97.0,97.0,3
2004/06/21,    97.0000,97.0,97.0,97.0,0
2004/06/23,    97.0000,97.0,97.0,97.0,0
2004/06/24,    97.0000,97.0,97.0,97.0,0
2004/06/25,    97.0000,97.0,97.0,97.0,0
2004/06/28,    97.0000,97.0,97.0,97.0,0
2004/06/29,    97.0000,97.0,97.0,97.0,0
2004/06/30,    91.0000,91.0,91.0,91.0,9
2004/07/01,    92.0000,92.0,92.0,92.0,20
2004/07/02,    92.0000,92.0,92.0,92.0,0
2004/07/05,    92.0000,92.0,92.0,92.0,0
2004/07/06,    92.0000,92.0,92.0,92.0,0
2004/07/07,    92.0000,92.0,92.0,92.0,0
2004/07/08,    92.0000,92.0,92.0,92.0,0
2004/07/09,    92.0000,92.0,92.0,92.0,0
2004/07/12,    92.0000,92.0,92.0,92.0,0
2004/07/13,    92.0000,92.0,92.0,92.0,0
2004/07/14,    92.0000,92.0,92.0,92.0,0
2004/07/15,    92.0000,92.0,92.0,92.0,0
2004/07/16,    90.0000,90.0,90.0,90.0,3
2004/07/19,    90.0000,90.0,90.0,90.0,0
2004/07/20,    90.0000,90.0,90.0,90.0,0
2004/07/21,    90.0000,90.0,90.0,90.0,0
2004/07/22,    90.0000,90.0,90.0,90.0,0
2004/07/23,    90.0000,90.0,90.0,90.0,0
2004/07/26,    90.0000,90.0,90.0,90.0,0
2004/07/27,    90.0000,90.0,90.0,90.0,0
2004/07/28,    90.0000,90.0,90.0,90.0,0
2004/07/29,    90.0000,90.0,90.0,90.0,0
2004/07/30,    90.0000,90.0,90.0,90.0,0
2004/08/02,    90.0000,90.0,90.0,90.0,0
2004/08/03,    90.0000,90.0,90.0,90.0,0
2004/08/04,    90.0000,90.0,90.0,90.0,0
2004/08/05,    90.0000,90.0,90.0,90.0,0
2004/08/06,    90.0000,90.0,90.0,90.0,0
2004/08/09,    90.0000,90.0,90.0,90.0,0
2004/08/10,    90.0000,90.0,90.0,90.0,0
2004/08/11,    90.0000,90.0,90.0,90.0,0
2004/08/12,    90.0000,90.0,90.0,90.0,0
2004/08/13,    90.0000,90.0,90.0,90.0,0
2004/08/16,    90.0000,90.0,90.0,90.0,0
2004/08/17,    90.0000,90.0,90.0,90.0,0
2004/08/18,    90.0000,90.0,90.0,90.0,0
2004/08/19,    92.0000,92.0,92.0,92.0,8
2004/08/20,    92.0000,92.0,92.0,92.0,0
2004/08/23,    92.0000,92.0,92.0,92.0,0
2004/08/26,    92.0000,92.0,92.0,92.0,0
2004/08/27,    92.0000,92.0,92.0,92.0,0
